DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
50523	234	16	235	302834	0	57310	48000

50724	234	16	234	303248	0	57310	48000
50940	250	16	250	303662	0	57310	48000
51142	235	15	234	303455	0	57310	48000
51359	250	15	250	303365	0	57310	48000

51559	234	16	235	303158	0	57310	48000
51776	250	16	250	302780	0	57310	48000
51977	235	15	234	303149	0	57310	48000
52181	237	15	237	303212	0	57310	48000

52382	234	16	235	303131	0	57310	48000
52599	250	16	250	303275	0	57310	48000
52797	234	16	234	302933	0	57310	48000
53016	250	16	250	303140	0	57310	48000

53218	235	15	234	302933	0	57310	48000
53434	250	16	251	302780	0	57310	48000
53635	234	16	234	303167	0	57310	48000
53838	237	16	237	302555	0	57310	48000
54038	234	16	234	303167	0	57310	48000

54256	250	16	250	303203	0	57310	48000
54457	235	15	234	303221	0	57310	48000
54660	236	15	236	302825	0	57310	48000
54877	250	15	250	302708	0	57310	48000

55079	236	16	237	302681	0	57310	48000
55296	250	16	250	302582	0	57310	48000
55497	235	15	234	303059	0	57310	48000
55698	234	16	235	302816	0	57310	48000

55916	252	16	252	302537	0	57310	48000
56119	235	15	234	302744	0	57310	48000
56336	250	0	235	302978	0	57310	48000
56525	223	16	239	302438	0	57310	48000

56743	251	15	250	302744	0	57310	48000
56947	237	16	238	302582	0	57310	48000
57147	234	16	234	302339	0	57310	48000
57353	239	15	238	302492	0	57310	48000
57556	236	14	235	302447	0	57310	48000

57771	249	15	250	303338	0	57310	48000
57988	250	15	250	302978	0	57310	48000
58188	234	16	235	302978	0	57310	48000
58390	235	15	234	303329	0	57310	48000

58607	250	15	250	303491	0	57310	48000
58808	234	16	235	303014	0	57310	48000
59024	250	16	250	303158	0	57310	48000
59229	238	14	236	303626	0	57310	48000

59430	234	16	236	302771	0	57310	48000
59633	237	15	236	303257	0	57310	48000
59851	251	15	251	303284	0	57310	48000
60052	234	16	235	303428	0	57310	48000

60268	250	16	250	303356	0	57310	48000
60469	234	16	234	303050	0	57310	48000
60670	235	15	234	303329	0	57310	48000
60887	250	15	250	303464	0	57310	48000

61087	234	16	235	303401	0	57310	48000
61304	250	16	250	303023	0	57310	48000
61505	235	15	234	303050	0	57310	48000

62175	703	15	703	302987	0	57310	48000
62113	237	16	238	302789	0	57314	48004
62111	31	16	31	303221	0	57313	48003
62486	442	15	441	302852	0	57311	48001

62688	235	16	236	302978	0	57314	48004
62770	16	15	15	302420	0	57312	48002
62779	109	16	110	303050	0	57313	48003
63444	766	0	750	302105	0	57314	48004

63575	63	15	78	302843	0	57312	48002
63539	64	15	64	302600	0	57313	48003
63684	78	16	79	302933	0	57311	48001
64039	455	16	455	302879	0	57312	48002

64396	424	16	424	302996	0	57314	48004
64501	172	16	172	303473	0	57312	48002
64581	47	16	47	303437	0	57313	48003
64710	62	16	62	303428	0	57311	48001

65180	704	15	703	302987	0	57312	48002
65339	125	15	125	303581	0	57313	48003
65500	95	16	96	303176	0	57311	48001
65577	110	15	109	303374	0	57314	48004
66016	538	15	538	303122	0	57311	48001

66071	156	16	157	302960	0	57312	48002
66481	344	16	344	303518	0	57314	48004
66444	62	16	62	303572	0	57311	48001
66651	141	16	141	303122	0	57313	48003

67068	516	15	515	302960	0	57314	48004
67343	375	16	376	303212	0	57311	48001
67470	94	16	94	303581	0	57312	48002
67520	16	15	15	303203	0	57313	48003

68029	609	16	610	303122	0	57314	48004
68105	110	15	109	303482	0	57313	48003
68305	266	16	267	303878	0	57311	48001
68543	205	16	205	303500	0	57312	48002
68490	47	16	47	303671	0	57313	48003

68960	437	16	437	303356	0	57314	48004
69157	297	16	297	303644	0	57311	48001
69254	63	15	62	303734	0	57312	48002
69531	377	15	377	303554	0	57313	48003

69798	234	16	235	303365	0	57314	48004
69856	125	16	125	303536	0	57312	48002
70323	500	16	500	303554	0	57311	48001
70347	125	16	125	303572	0	57312	48002

70570	156	16	156	303419	0	57314	48004
70744	208	16	208	303347	0	57313	48003
70912	234	16	234	303077	0	57311	48001
71301	422	16	422	303374	0	57314	48004

71547	313	15	312	302933	0	57312	48002
71783	203	16	204	303194	1	57313	48003
71716	0	31	15	302852	0	57311	48001
71777	94	0	63	302996	0	57314	48004

72332	687	16	703	303446	0	57314	48004
72587	156	16	156	303419	0	57313	48003
72663	110	16	110	303284	1	57312	48002
72630	0	31	15	303176	0	57311	48001

73190	626	16	611	303428	0	57313	48003
73231	141	16	141	303563	0	57314	48004
73626	328	16	328	303293	0	57312	48002
73640	47	16	47	303095	0	57311	48001
73667	94	15	93	302924	0	57313	48003

74404	770	15	770	303230	0	57312	48002
74430	93	16	94	303212	0	57314	48004
74428	32	15	31	302906	0	57313	48003
74510	15	16	16	303140	0	57311	48001

75174	797	16	797	303014	0	57311	48001
75223	16	15	15	303239	0	57312	48002
75235	78	15	78	302708	0	57314	48004
75514	313	15	313	303446	0	57313	48003

75965	517	16	518	303221	0	57311	48001
76072	142	16	142	303536	0	57314	48004
76156	16	15	15	302717	0	57312	48002
76087	31	16	32	303500	0	57313	48003

76735	782	15	781	302915	0	57313	48003
76893	125	16	126	303464	0	57314	48004
76977	16	15	15	303176	0	57312	48002
76988	46	16	47	303419	0	57311	48001

117590	735	15	734	302915	0	57311	48001
117619	62	16	63	302969	0	57314	48004
117811	126	16	126	302978	0	57312	48002
