DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
143367	31	32	32	303123	0
143478	78	16	62	303096	0

144051	672	0	656	303096	0
144141	157	0	157	303078	0
144206	31	0	31	302880	0

144483	344	31	375	303285	0
144855	406	31	406	302862	0
144930	109	16	94	303168	0
144992	94	16	94	302763	0

145583	625	16	625	303357	0
145577	94	15	93	303105	0
145657	47	31	63	303537	0
145752	62	31	62	303402	0

146278	626	0	595	302916	0
146604	358	16	374	303006	0
146552	16	32	32	303537	0
146681	94	0	62	303168	0
146972	359	16	375	303150	0

147065	125	16	125	303564	0
147530	532	15	531	303357	0
147656	93	16	94	303465	0
147665	110	31	125	303438	0

147996	297	15	281	303258	0
148367	437	16	438	303249	1
148350	16	31	31	303474	0
148538	254	32	255	303744	0

148883	313	32	313	303564	0
149065	282	31	281	303276	1
149114	15	47	31	303816	0

149686	672	32	657	303843	0
149746	94	31	93	303555	0
149760	47	16	32	303519	0
149876	16	35	35	302979	0
150305	662	0	627	303222	0

150577	172	16	188	303222	0
150730	187	16	187	303546	0
150791	94	16	94	303519	0
151193	469	16	469	303690	0

151374	281	16	281	303375	0
151534	94	16	94	303447	0
151816	314	16	314	303474	0
151981	266	0	250	303240	0
152030	15	16	31	303204	0

152539	610	31	625	302979	0
152534	62	32	63	303285	0
152728	94	31	93	303681	0
152959	297	16	282	302979	0

153330	438	15	437	303159	0
153375	78	31	94	303330	0
153527	219	31	219	303294	0
153857	297	15	281	303069	0

154131	375	15	375	302925	0
154228	62	19	66	302979	0
154350	222	16	219	303141	0
154617	234	32	250	303015	0

155070	552	15	535	303105	0
155196	93	16	94	303105	0
155267	172	31	187	303015	0
155426	125	31	125	303132	0
61670	78	16	63	287985	0

62013	375	16	375	288642	0
62277	297	31	312	288858	0
62462	219	31	219	288687	0
62666	237	15	221	288363	0

62866	234	31	250	288102	0
63051	219	31	219	288174	0
63239	221	31	221	288003	0
63444	238	16	223	287832	0
63645	235	32	251	287337	0

63834	220	31	219	286959	0
64021	221	31	221	286464	0
64221	234	15	218	286329	0
64422	234	0	219	286032	0

64660	270	16	286	285933	0
64844	219	15	218	285681	0
65045	234	0	219	285384	0
65231	219	0	219	284781	0

65433	236	16	252	285195	0
65620	220	16	220	284655	0
65822	235	0	219	285123	0
66022	234	16	250	285231	0
66208	219	16	219	284979	0

66394	219	15	218	284889	0
66597	237	0	222	285006	0
66782	218	0	218	284961	0
66986	237	16	253	285312	0

67171	219	16	219	285186	0
67372	234	0	218	285384	0
67558	219	31	250	285600	0
67759	235	15	219	285204	0
67960	234	31	250	285600	0

68141	219	0	188	285834	0
68335	223	32	255	285915	0
68537	235	15	218	285519	0
68726	222	16	223	285402	0

68910	219	15	218	285789	0
69111	234	0	219	286023	0
69297	219	31	250	285690	0
69498	234	16	219	285537	0
69700	235	0	219	285969	0

69887	220	31	251	285645	0
70072	219	0	188	286095	0
70273	234	16	250	286194	0
70475	235	0	219	286338	0

70659	218	0	218	285744	0
70849	223	31	254	285789	0
71052	236	16	221	284862	0
71238	220	15	219	284412	0
71423	218	16	219	283413	0

71625	235	31	250	283116	0
71810	219	0	188	282810	0
72012	235	16	251	282774	0
72198	219	16	219	282756	0

72385	221	16	221	283107	0
72574	221	16	221	283089	0
72792	252	15	251	283323	0
72962	204	32	221	283485	0
73148	219	32	219	283692	0

73350	235	16	219	284196	0
73537	222	15	221	284673	0
73726	221	16	222	284610	0
73928	235	0	219	284970	0

74113	219	0	219	285582	0
74314	234	16	250	285852	0
74516	235	31	250	285537	0
74700	218	32	219	286293	0
74902	235	15	218	286419	0

115086	218	16	219	286194	0
115287	235	31	250	286833	0
115475	221	0	190	286617	0
115677	234	16	250	286923	0

115862	219	16	219	287202	0
116063	234	0	218	287247	0
116265	235	15	250	287553	0
116465	234	32	251	287949	0
116651	219	35	222	288237	0

116841	223	31	219	288615	0
117044	237	15	221	288777	0
117246	234	32	251	288939	0
117431	219	31	218	289542	0

117630	234	16	219	289911	0
117832	235	31	250	290370	0
118018	218	32	219	290532	0
118218	235	16	219	290694	0

118419	234	32	250	290919	0
118622	235	15	218	291063	0
118821	234	31	250	291081	0
119007	219	31	219	291027	0
119208	234	16	219	291918	0

119409	235	31	250	291765	0
119611	234	16	219	292125	0
119811	234	32	250	291900	0
120013	235	15	218	291909	0

120214	234	31	250	292692	0
120415	234	16	219	293736	0
120632	251	15	250	295077	0
120911	312	16	313	296112	0

121144	266	31	281	297867	0
121360	250	31	250	299073	0
121561	234	16	219	301116	0
121778	250	16	250	302745	0

121979	235	31	250	305058	0
122180	234	16	219	308343	0
122397	250	16	250	312204	0
122617	255	31	270	316344	0

122852	268	15	252	320178	0
123070	250	15	250	324174	0
123301	265	0	250	327261	0
123518	250	31	281	328710	0

123752	266	15	250	328656	0
123982	265	32	282	327045	0
124199	250	32	250	326748	0
124432	266	16	250	327171	0

124648	250	16	250	329178	0
124886	271	15	270	332625	0
125118	265	32	282	336513	0
125353	269	16	253	341715	0

125603	284	15	283	348051	0
125852	281	18	284	354045	0
126103	286	15	283	359472	0

126354	283	16	284	364800	0
126618	297	31	312	368895	0
126881	297	15	281	373539	0
127144	296	32	313	377076	0

127411	300	15	283	381486	0
127689	312	18	315	385311	0
127971	315	16	313	389721	0

128253	315	15	314	394365	0
128531	312	16	313	399135	0
128825	328	31	343	404004	0

129121	328	16	313	408612	0
129415	328	32	344	412572	0
129711	329	15	312	416910	0

130006	328	0	313	421221	0
130315	344	31	375	424650	0
130613	330	15	314	428781	0

130959	379	16	380	431859	0
131270	345	16	345	436107	0
131597	360	31	375	439554	0

131912	348	31	348	440625	0
132224	346	32	347	439185	0
132551	360	16	344	437025	0

132862	344	16	344	434676	0
133171	344	15	343	431472	0
133486	347	15	347	427863	0

133798	345	16	346	423561	0
134095	331	31	346	419574	0
134389	328	16	313	416343	0

134685	328	31	343	412221	0
134979	328	16	313	410646	0
135321	375	16	375	409836	0

135569	281	16	281	408855	0
135848	313	16	313	407613	0
136143	328	31	343	406290	0

136441	331	15	315	406803	0
136719	312	16	313	407271	0
137018	332	0	316	407073	0
137297	312	0	312	406452	0

137638	375	32	407	406542	0
137887	283	32	283	406398	0
138184	329	15	312	406677	0

138478	328	32	345	407892	0
138757	313	32	313	408747	0
139054	330	16	314	409926	0

139351	331	31	346	411438	0
139646	328	16	313	412734	0
139929	316	16	316	414201	0

140226	330	31	345	415677	0
140522	330	16	315	416172	0
140833	344	15	343	416577	0

141127	328	31	344	416046	0
141422	328	16	313	415146	0
141717	328	31	343	412815	0

142011	328	16	313	410250	0
142306	328	32	344	407487	0
142587	314	31	313	404382	0

142882	328	16	313	401466	0
143165	316	16	316	398964	0
143445	313	16	313	396309	0

143723	312	16	312	394239	0
144003	313	16	313	392151	0
144282	312	16	312	389946	0
144545	297	32	313	388416	0

144825	313	31	312	387237	0
145107	315	31	315	386193	0
145370	297	16	282	385500	0

145638	301	0	285	384429	0
145917	313	0	313	384024	0
146180	297	15	312	383619	0

146491	343	16	344	382548	0
146728	270	31	285	382926	0
147005	312	31	312	382341	0
147269	297	16	282	381891	0

147534	298	31	313	382116	0
147813	313	0	282	382539	0
148077	297	15	312	381945	0

148341	296	0	281	381792	0
148620	313	31	344	381837	0
148887	300	15	284	381855	0

149150	296	32	313	381729	0
149413	297	16	281	381549	0
149695	315	15	314	381648	0
149958	296	16	297	381585	0

150237	313	16	313	381126	0
150500	297	0	281	381297	0
150765	297	15	312	381081	0

151043	312	16	313	381189	0
151338	328	0	312	381153	0
151571	266	16	282	380676	0

151847	312	16	312	380703	0
152113	297	0	281	380820	0
152376	297	31	328	380415	0
152655	313	31	313	380343	0

152919	297	15	281	380469	0
153183	296	0	281	380244	0
153446	297	16	313	380082	0
153726	313	15	312	380289	0

153990	297	31	313	380163	0
154299	343	32	344	380586	0
154532	266	16	250	379911	0
154796	297	31	312	380208	0
155060	300	16	285	379389	0

155988	959	31	974	379344	1
155970	15	47	31	379497	1
155951	16	62	31	379407	0
156141	222	0	160	379344	0
156420	312	0	312	379344	0
156683	297	16	313	379668	0

156946	297	0	281	379722	0
157226	313	0	313	379344	0
157489	297	16	313	379335	0

157784	328	32	344	379389	0
158049	297	16	281	379128	0
158312	297	31	312	378867	0
158592	313	32	314	379182	0

158856	297	16	281	378858	0
159119	297	31	312	378948	0
159383	297	16	282	378975	0

159647	297	31	312	378849	0
159924	312	32	313	378957	0
160189	297	16	281	379173	0

160453	297	31	312	379083	0
160732	313	31	313	379695	0
160995	296	16	281	379821	0
161259	297	32	313	380172	0

161521	297	16	281	379974	0
161802	313	15	312	380262	0
162066	297	31	313	380370	0

162327	296	16	281	380100	0
162607	313	16	313	380181	0
162872	297	31	312	380280	0

163135	297	15	281	380568	0
163399	297	0	282	380595	0

164412	1046	16	1062	380622	0
71380	235	0	219	364827	0
71581	234	16	250	365025	0
71594	47	31	62	365070	0
71591	31	32	32	364872	0

72122	563	0	531	364980	0
72524	469	31	500	365016	0

72721	265	16	250	364818	0
72787	31	16	31	364890	0
72869	16	31	31	364845	0

73687	984	16	969	364386	0
73683	63	16	63	364260	0
73814	31	16	31	365025	0
73997	250	16	250	364674	0

74444	547	0	531	365052	0
74744	266	15	281	364539	0
74737	93	16	94	365016	0
115177	407	15	406	364863	0

115358	281	16	282	364611	0
115485	94	15	93	364728	0
116075	656	16	657	364395	0

116349	375	16	375	364530	0
116507	125	16	125	364467	0
116634	94	15	93	364764	0
116816	281	16	282	364530	0

117484	734	0	718	364530	0
117528	78	16	94	364917	0
117689	94	16	94	364638	0
117684	94	16	94	365241	0

118536	953	31	968	364575	1
118520	16	47	32	364854	0
118663	78	31	62	364584	0
118775	78	16	63	364494	0

119625	984	0	968	364818	0
119619	94	31	125	364755	0
119733	47	16	32	364719	0

120028	328	31	343	364836	0
120211	250	0	219	364674	0
120709	531	32	563	364476	0

121017	375	0	343	364359	0
121047	63	0	63	364215	0
121268	156	31	187	364503	0
121403	235	15	219	364305	0

122160	890	31	906	364548	0
122224	31	32	32	364314	0
122324	32	31	31	364242	0
122384	93	32	94	364368	0

123144	860	15	843	364278	0
123311	234	31	250	364728	0
123356	78	16	63	364593	0

123485	63	15	62	364620	0
123979	594	15	594	364539	0

124478	531	15	531	364476	0
124488	78	0	63	364287	0
124538	16	15	31	364557	0
125111	640	0	625	364539	0

125293	250	31	281	364908	0
125371	110	15	94	364449	0
125609	171	0	156	364557	0
125884	375	32	407	364764	0

126536	719	31	718	364350	0
126533	31	32	32	364593	0
126710	110	15	93	364359	0
126641	31	16	32	364386	0

127358	750	16	750	364665	0
127763	438	15	437	364287	0

127929	234	0	219	363963	0
128056	94	0	94	364269	0
128084	93	32	125	364242	0
128503	454	15	437	364224	0

128891	421	32	438	364395	0
129531	672	16	656	364440	0
129512	16	31	31	364368	0
129589	141	15	125	364269	0
129715	93	16	94	364224	0

130428	813	15	812	364683	0
130516	156	16	157	364674	0

130691	141	31	156	364053	0
130788	31	31	31	364593	0

131541	953	16	938	364296	0
131586	78	31	93	364215	0
131856	203	16	188	364494	0
131905	16	31	31	364512	0
132344	672	16	657	364233	0

132470	94	15	93	364233	0
132895	359	31	375	364458	0
132941	78	16	63	364359	0

133538	797	0	781	364548	0
133840	203	16	219	364107	0
133806	31	16	31	364422	0
134073	235	0	219	364845	0

134363	390	16	406	364260	0
134889	625	16	625	364521	0
135093	172	0	156	364107	0

135122	94	0	94	363819	0
135238	16	15	31	364323	0
135961	890	0	875	364017	0
135969	78	16	94	364080	0

136100	94	16	94	364026	0
136307	141	31	156	364035	0

137031	890	16	875	364233	0
137096	32	15	31	364152	0
137357	328	31	344	364107	0
137635	312	32	313	364305	0

137931	328	16	312	364764	0
138366	469	16	469	364872	0
138427	94	16	94	364710	0
138502	109	32	125	364611	0

138860	391	16	375	364485	0
139368	609	0	593	364683	0
139449	47	16	63	364458	0
139530	47	0	31	364656	0

139727	297	16	313	364233	0
140475	781	16	781	364629	1
140391	16	31	31	364665	0

140691	234	16	219	364764	1
140674	16	31	31	365025	0

141513	906	0	875	364521	0
141429	16	15	31	364719	0
141574	78	31	94	364494	0
142025	484	16	469	365106	0
142191	266	0	250	364467	0
142239	15	16	31	364863	0

143023	954	31	969	364422	0
143122	62	0	31	364530	0
143204	16	15	31	364314	0
143202	31	16	32	364116	0

144131	1062	16	1062	364278	0

144129	32	15	31	364440	1
144210	15	32	32	364449	0
144330	219	0	187	363504	0
144902	672	16	688	363873	0
145063	94	15	93	364143	0

145232	203	31	219	364134	0
145588	422	15	406	364341	0

145959	406	16	407	364575	0
146175	281	16	281	364413	0
146428	219	16	219	364215	0
146516	156	16	156	364341	0
146577	94	16	94	364350	0

147178	734	32	750	364098	0
147274	63	0	31	364197	0
147479	172	15	187	364287	0
147685	172	0	157	364341	0

148373	922	15	937	363729	0
148613	140	0	125	364233	0
148596	16	15	31	363909	0

148890	328	0	313	364350	0
149183	359	16	375	364422	0

149619	469	16	469	364395	0
149804	219	15	218	363801	0
150318	547	31	563	364044	0
150332	47	15	31	364116	0
150423	125	15	125	364233	0

150560	171	0	156	364062	0
151225	797	16	813	363711	0

151382	125	16	125	363819	0
151497	47	31	62	363927	1
151494	31	32	32	363747	0
