DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
11	30	15	42	36669	0
13	36	21	42	37137	0
9	30	12	21	37128	0
5	29	4	21	37812	0
7	36	10	42	37866	0
22	48	4	42	38298	0
7	18	7	21	38334	0
15	42	7	42	38505	0
18	36	13	42	38487	0
15	30	4	21	38622	0

11	30	16	42	38316	0
14	36	1	21	38298	0
11	29	13	41	38235	0
13	36	19	42	37614	0
10	30	10	21	37857	0
7	30	1	21	37785	0
8	36	7	42	37353	0
17	42	7	42	37569	0
2	18	10	21	37794	0
16	48	4	42	37794	0
13	30	16	42	37254	0
15	35	1	20	36471	0
12	30	13	42	35796	0
9	30	4	21	34707	0
11	35	11	42	32709	0
7	30	2	21	31872	0
10	36	8	42	30783	0
7	30	19	41	29613	0
20	47	14	42	28794	0
5	18	17	21	28443	0
20	48	11	42	28254	0
15	30	2	21	27975	0
12	30	14	42	27597	0
14	35	20	41	27408	0
11	30	11	21	26859	0
7	30	2	21	27048	0
10	35	8	41	26679	0
6	30	20	42	26400	0
9	36	5	21	26292	0
5	30	17	42	26616	0

19	48	11	42	26661	0
17	30	2	21	27039	0
13	30	14	42	27363	0
15	36	20	42	28389	0
12	30	11	21	29406	0
9	30	2	21	30378	0
11	36	8	42	31971	0
8	30	20	42	34194	0
5	30	10	20	35454	0
7	35	17	42	37668	0
21	48	11	42	40521	0
17	29	3	21	46029	0
13	30	15	42	49179	0
17	36	21	42	51960	0
12	29	12	20	55686	0
15	36	18	42	59133	0
11	30	9	21	62697	0
15	36	15	42	65352	0
10	30	6	21	67377	0
7	30	18	42	69735	0
10	36	3	21	71679	0
18	42	3	42	74055	0
3	18	6	21	75882	0
17	47	21	62	78861	0
19	36	6	21	81192	0
16	30	18	42	82731	0
13	29	10	21	85656	0
15	36	17	43	88239	0
11	30	8	21	89247	0
8	30	20	42	90597	0

10	36	5	21	91569	0
7	30	19	44	93171	0
4	30	9	20	92298	0
6	35	16	42	91110	0
20	48	11	43	92136	0
17	30	2	21	90912	0
13	30	14	42	90849	0
16	36	20	42	90345	0
13	30	11	21	89796	0
9	30	2	21	90246	0
12	36	8	42	91335	0
9	30	21	43	91866	0
5	30	12	21	92253	0
8	36	18	42	91947	0
5	30	9	21	92199	0
19	48	3	42	91002	0
16	30	15	42	90993	0
13	30	6	21	92415	0
16	37	12	43	93900	0
13	30	3	21	95844	0
10	29	15	41	97446	0
11	36	21	42	99984	0
8	30	12	21	102333	0
11	36	18	42	103629	0
7	30	9	21	103746	0
4	30	0	21	104664	0
19	48	15	63	103449	0
15	30	6	21	103044	0
17	35	13	42	102396	0
14	30	4	21	101748	0

10	30	16	42	102378	0
13	36	1	21	101946	0
10	30	13	42	100578	0
12	36	19	42	99912	0
9	30	10	21	100065	0
6	30	1	21	99408	0
7	35	8	42	100497	0
5	30	20	42	100650	0
7	36	5	21	99732	0
16	42	5	42	99840	0
18	36	12	43	99903	0
15	30	3	21	99687	0
11	30	15	42	101217	0
8	30	6	21	102495	0
11	36	12	42	104637	0
7	30	3	21	105582	0
10	36	9	42	105411	0
7	30	21	42	105510	0
9	36	6	21	104295	0
18	42	6	42	101910	0
15	30	17	41	101289	0
17	36	2	21	100695	0
14	30	14	42	100767	0
11	30	5	21	101937	0
14	36	11	42	102549	0
10	30	2	21	103476	0
13	36	8	42	104493	0
33	54	18	64	106554	1
6	6	33	21	105924	0
9	36	18	21	107742	0

23	48	12	42	106905	0
20	30	4	22	107535	0
16	29	16	41	107895	0
18	36	1	21	107013	0
15	30	13	42	106446	0
12	30	4	21	106824	0
8	30	16	42	105798	0
12	36	1	21	105420	0
8	30	13	42	104574	0
10	36	19	42	101802	0
7	30	10	21	100569	0
4	30	1	21	99093	0
18	48	16	63	98832	0
15	30	7	21	98904	0
18	36	13	42	98463	0
14	30	4	21	99138	0
17	36	10	42	98040	0
12	29	1	20	96573	0
9	30	13	42	96888	0
7	30	4	21	95727	0
9	36	10	42	95376	0
5	30	1	21	95349	0
20	48	16	63	95547	0
5	18	19	21	95970	0
19	48	13	42	95718	0
16	30	4	21	94908	0
19	36	10	42	96645	0
15	30	2	22	97140	0
12	30	14	42	98211	0
13	34	21	41	101505	0
10	30	12	21	102108	0

7	30	3	21	103566	0
9	36	10	43	106527	0
6	30	1	21	107238	0
19	47	17	63	109866	0
5	18	20	21	111981	0
19	48	15	43	114600	0
16	30	6	21	118758	0
12	30	18	42	117417	0
14	36	3	21	118164	0
11	30	16	43	119424	0
14	36	1	21	121998	0
10	30	13	42	121746	0
7	30	4	21	124311	0
10	36	11	43	126003	0
6	30	2	21	129018	0
9	36	8	42	130593	0
24	48	2	42	134067	0
14	24	20	42	136524	0
17	36	5	21	138603	0
14	30	17	42	141141	0
16	36	2	21	143751	0
13	30	14	42	146334	0
15	35	20	41	150258	0
12	30	11	21	152634	0
8	30	3	22	154947	0
11	36	9	42	157098	0
19	42	9	42	157971	0
10	24	6	21	159528	0
19	42	6	42	160149	0
15	30	18	42	161967	0

17	35	4	21	164118	0
14	30	16	42	165999	0
10	30	7	21	168672	0
13	36	13	42	171606	0
10	30	5	22	174954	0
12	36	11	42	177744	0
9	30	2	21	181380	0
6	30	15	43	183387	0
20	48	9	42	184971	0
5	18	12	21	186186	0
20	48	7	43	188382	0
15	30	19	42	190821	0
17	35	5	21	193458	0
15	30	17	42	195861	0
12	30	8	21	197445	0
15	36	14	42	198696	0
11	30	5	21	200289	0
7	30	17	42	201180	0
11	36	2	21	202656	0
7	30	14	42	204303	0
21	48	8	42	204294	0
6	18	11	21	206652	0
21	48	5	42	207579	0
17	30	17	42	209730	0
14	30	8	21	212916	0
16	36	14	42	212520	0
13	30	5	21	216651	0
10	30	17	42	218532	0
7	30	8	21	221502	0
9	36	14	42	224517	0

6	30	4	20	228081	0
20	47	2	45	231159	0
16	30	14	42	234552	0
19	36	20	42	235722	0
16	30	11	21	240384	0
18	36	17	42	243804	0
15	30	8	21	248394	0
11	30	20	42	253983	0
14	36	5	21	258870	0
10	30	17	42	263793	0
13	36	2	21	268329	0
9	30	14	42	273495	0
7	30	5	21	277626	0
21	48	20	63	281100	0
17	30	11	21	285231	0
20	36	17	42	289263	0
16	29	8	20	292845	0
13	30	20	42	297795	0
16	36	5	21	301728	0
13	30	17	42	304896	0
9	30	8	21	307785	0
12	36	14	42	310827	0
8	30	5	21	312456	0
5	30	17	42	315192	0
20	48	11	42	317433	0
16	30	2	21	318711	0
18	36	8	42	320538	0
15	30	20	42	321960	0
17	35	5	20	325020	0
14	30	17	42	327423	0

11	30	8	21	329421	0
15	48	3	43	332139	0
10	18	6	21	334110	0
12	36	12	42	336333	0
9	30	3	21	338403	0
23	48	18	63	340833	0
20	30	9	21	342840	0
23	36	15	42	345459	0
19	30	6	21	348276	0
16	30	18	42	351606	0
12	29	10	21	354756	0
15	36	16	42	358500	0
12	30	7	21	361956	0
15	36	13	42	365943	0
11	30	4	21	369246	0
7	30	16	42	372477	0
10	36	1	21	375708	0
18	42	1	42	378840	0
21	36	7	42	381936	0
18	30	19	42	385923	0
20	36	4	21	388965	0
17	30	16	42	393438	0
14	30	6	20	397776	0
10	30	18	42	401205	0
7	30	9	21	405327	0
9	36	15	42	410232	0
6	30	6	21	414147	0
9	36	12	42	419079	0
23	48	6	42	424119	0
19	30	18	42	429195	0

17	30	9	21	433605	0
13	30	1	22	439608	0
15	36	7	42	446052	0
12	30	19	42	451560	0
14	35	5	21	456753	0
11	30	17	42	463413	0
14	36	2	21	469137	0
11	30	14	42	474195	0
6	30	5	21	477723	0
21	48	20	63	480648	0
18	30	12	22	484230	0
14	30	3	21	487443	0
18	36	10	43	490107	0
14	30	2	22	493527	0
16	36	8	42	496749	0
13	29	21	42	500790	0
15	36	6	21	502824	0
11	30	18	42	505047	0
8	30	9	21	506703	0
11	36	15	42	508917	0
25	48	8	41	511599	0
22	29	0	21	514785	0
18	30	12	42	519825	0
21	36	19	43	518052	0
18	30	10	21	511257	0
14	30	1	21	516045	0
16	36	8	43	518205	0
14	30	20	42	512706	0
11	30	12	22	493698	0
7	30	3	21	482187	0
9	35	10	42	480729	0

23	48	5	43	479820	0
20	30	17	42	480531	0
17	30	8	21	483420	0
20	36	14	42	486498	0
15	30	6	22	492195	0
13	30	18	42	498900	0
15	35	4	21	505407	0
11	30	17	43	514866	0
14	36	2	21	523668	0
11	30	15	43	534693	0
13	36	21	42	547851	0
9	30	12	21	561324	0
25	48	6	42	576120	0
20	30	18	42	590259	0
17	30	9	21	607845	0
19	35	16	42	620517	0
21	36	1	21	630066	0
18	30	13	42	635835	0
15	30	5	22	631227	0
17	36	11	42	607809	0
15	30	2	21	590691	0
11	30	15	43	576849	0
7	30	6	21	561342	0
11	36	12	42	538689	0
7	29	3	20	509097	0
22	48	18	63	483627	0
18	30	9	21	451218	0
21	36	15	42	413634	0
18	30	6	21	377436	0

15	30	18	42	342345	0
18	36	10	28	302304	0
14	30	1	21	274728	0
11	30	13	42	248421	0

14	1836	21	1844	255783	0
10	30	12	21	252714	0
14	36	18	42	248862	0

10	30	9	21	245433	0
6	30	21	42	240150	0
9	36	6	21	235290	0
6	30	18	42	229890	0
20	48	12	42	223464	0
11	24	9	21	217092	0
20	42	9	42	211107	0
16	30	21	42	202692	0
13	30	12	21	195411	0
10	30	3	21	187950	0
12	36	9	42	179643	0
9	30	21	42	170166	0
6	30	12	21	162534	0
8	36	18	42	154209	0
5	30	9	21	146577	0
20	48	3	42	141087	0
16	30	15	42	136947	0
19	36	21	42	134562	0
16	30	12	21	132735	0
12	30	3	21	133374	0
9	30	15	42	133374	0
11	35	1	21	134355	0
8	30	13	42	135264	0
10	36	19	42	135894	0
13	36	4	21	135642	0
9	30	16	42	135075	0
6	30	7	21	133950	0
3	30	19	42	132114	0
17	48	14	43	130152	0
14	30	5	21	128244	0

17	36	11	42	125643	0
13	30	2	21	124167	0
16	36	9	43	121755	0
13	30	21	42	119775	0
9	30	12	21	118119	0
18	42	12	42	116481	0
8	23	10	21	115050	0
10	36	16	42	113502	0
1	24	13	21	112980	0
4	36	19	42	112170	0
18	48	14	43	111801	0
15	30	5	21	111414	0
18	36	11	42	110352	0
14	30	2	21	111828	0
11	30	15	43	114591	0
14	36	21	42	115005	0
10	30	12	21	116274	0
7	30	3	21	116517	0
10	36	10	43	117669	0
6	30	1	21	120063	0
3	30	13	42	122835	0
22	53	1	41	124563	0
19	30	14	43	127308	0
16	30	5	21	127965	0
19	36	11	42	129306	0
15	30	2	21	131826	0
12	30	14	42	135705	0
14	35	21	42	137613	0
10	30	12	21	138918	0
13	36	18	42	138630	0
10	30	9	21	138477	0

6	30	21	42	139152	0
9	36	6	21	139953	0
6	30	19	43	141177	0
20	48	13	42	143355	0
23	36	19	42	141087	0
14	24	16	21	137181	0
15	35	1	20	132231	0
13	30	13	42	128307	0
9	30	4	21	126363	0
11	36	11	43	127767	0
9	30	2	21	128433	0
11	36	8	42	129252	0
7	30	21	43	130575	0
4	30	13	22	132672	0
19	48	7	42	134049	0
15	30	19	42	136200	0
18	36	4	21	137613	0
15	30	16	42	138837	0
11	30	7	21	138972	0
14	36	13	42	139080	0
10	29	5	21	138765	0
