1	117847	0	33	4	32
1	114931	0	34	1	31
1	111160	0	33	16	48
1	108451	0	33	13	30
1	102682	0	34	12	33
1	99838	0	33	12	33
1	98191	0	33	9	30
1	97633	0	34	7	32
1	96112	0	33	7	33
1	94276	0	33	8	34
1	94429	0	33	6	31
1	93466	0	33	3	30
1	91126	0	33	4	34
1	88723	0	35	1	32
1	87139	0	33	15	47
1	86347	0	33	12	30
1	84889	0	34	11	33
1	84034	0	33	11	33
1	81136	0	33	8	30
1	81424	0	33	8	33
1	81964	0	34	7	33
1	82009	1	33	5	31
1	84331	0	34	5	34
1	85276	0	32	4	31
1	87490	0	33	3	32
1	87103	0	35	16	48
1	87868	0	33	14	31
1	89677	0	33	14	33
1	89893	0	34	10	30
1	88813	0	33	9	32

1	87004	0	33	8	32
1	84403	0	34	7	33
1	83368	0	33	5	31
1	82873	0	33	6	34
1	83863	1	34	1	29
1	84853	0	33	2	34
1	85915	0	33	1	32
1	88822	0	34	13	46
1	86608	0	33	14	34
1	85060	0	33	10	29
1	85600	0	34	8	32
1	85906	0	33	7	32
1	83017	0	33	7	33
1	84124	0	34	6	33
1	83458	0	33	5	32
1	87994	0	33	4	32
1	88318	0	33	2	31
1	89443	0	33	17	48
1	89731	0	34	13	30
1	91063	0	34	12	33
1	91783	0	33	12	33
1	91126	0	33	10	31
1	91738	0	34	8	32
1	90847	0	33	8	33
1	87706	0	33	6	31
1	89920	0	41	13	48
1	88363	0	26	4	17
1	90334	0	33	3	32
1	90910	0	34	1	32
1	93790	0	33	16	48

1	92971	0	33	2	19
1	91999	0	34	10	42
1	93061	0	33	10	33
1	91639	0	33	9	32
1	90199	0	34	7	32
1	85474	0	33	7	33
1	84880	0	33	6	32
1	80281	0	34	5	33
1	76996	0	33	3	31
1	74728	0	33	1	31
1	72235	0	34	1	34
1	68761	0	33	13	45
1	64972	0	33	13	33
1	62002	0	34	9	30
1	59554	1	33	9	33
1	60274	0	33	8	32
1	63163	0	34	7	33
1	64315	0	33	5	31
1	62047	0	33	6	34
1	62740	0	34	30	58
1	65395	0	33	5	8
1	66160	0	33	2	30
1	66205	0	34	15	47
1	69724	0	33	13	31
1	72847	0	33	11	31
1	75448	0	34	9	32
1	77725	0	33	9	33
1	79174	0	33	8	32
1	81559	0	34	7	33
1	84835	0	33	6	32

1	85888	0	33	8	35
1	83935	0	33	4	29
1	84799	0	33	2	31
1	83305	0	34	1	33
1	84574	0	34	1	34
1	84043	0	33	11	43
1	83395	0	33	11	33
1	83395	0	34	10	33
1	83215	0	37	10	37
1	81352	0	29	9	28
1	75727	0	34	7	32
1	72721	0	33	5	31
1	71623	0	33	6	34
1	73081	0	34	3	31
1	72757	0	33	1	31
1	72397	0	33	15	47
1	73540	0	34	13	32
1	75556	0	33	14	34
1	79201	0	33	11	30
1	80902	0	34	9	32
1	79939	0	33	8	32
1	80227	0	33	7	32
1	80776	0	34	6	33
1	80434	0	33	4	31
1	82270	0	33	3	32
1	86491	1	34	0	31
1	90145	0	33	16	49
1	92917	0	33	14	31
1	93826	0	34	13	33
1	94510	1	33	10	30

1	96265	0	33	13	36
1	96805	0	34	8	29
1	95869	0	33	7	32
1	93709	0	33	7	33
1	91747	0	34	4	31
1	88705	0	33	4	33
1	87274	0	33	3	32
1	86500	0	34	17	48
1	88912	0	33	1	17
1	89371	0	33	14	46
1	89416	0	34	13	33
1	90973	0	33	10	30
1	93835	1	33	9	32
1	93637	0	33	8	32
1	91531	0	33	8	33
1	92548	0	33	6	31
1	95050	0	34	4	32
1	96292	0	33	4	33
1	99226	0	33	3	32
1	101161	0	35	15	47
1	103483	0	33	0	18
1	106174	0	33	13	46
1	108478	0	34	12	33
1	111178	0	33	9	30
1	114958	0	33	9	33
1	119152	1	34	7	32
1	123823	0	33	7	33
1	128215	0	33	7	33
1	133129	0	34	5	32
1	138070	0	33	3	31
1	142147	0	33	1	31

1	147709	0	34	16	49
1	151183	0	33	14	31
1	154567	0	33	13	32
1	157321	0	33	10	30
1	160309	0	33	9	32
1	161236	0	34	9	34
1	163171	0	34	7	32
1	164908	0	33	6	32
1	166114	0	33	4	31
1	168427	0	34	2	32
1	169741	0	33	1	32
1	171901	0	33	16	48
1	175897	0	34	13	31
1	179236	0	33	15	35
1	183475	0	33	12	30
1	190153	0	34	8	30
1	196957	0	33	9	34
1	205714	0	33	7	31
1	215749	0	34	6	33
1	223714	0	33	4	31
1	232912	0	33	4	33
1	239671	0	34	1	31
1	246250	0	33	16	48
1	252460	0	33	13	30
1	258823	0	34	12	33
1	265339	0	33	10	31
1	271261	0	33	9	32
1	277633	0	34	8	33
1	283528	0	33	6	31
1	289387	0	33	7	34

1	294391	0	34	5	32
1	299818	0	33	4	32
1	305983	0	34	2	32
1	311797	0	33	13	44
1	319285	0	33	14	34
1	325729	0	33	12	31
1	332029	0	35	10	33
1	339004	0	32	8	30
1	344800	1	34	7	33
1	351622	1	34	6	33
1	357679	1	33	5	32
1	363763	0	33	4	32
1	369523	0	34	3	33
1	375013	0	33	17	47
1	380125	0	33	15	31
1	384490	0	34	13	32
1	389071	0	33	11	31
1	394354	0	33	9	31
1	399610	0	34	8	33
1	405307	0	33	8	33
1	410410	0	33	7	32
1	413668	1	34	6	33
1	415558	0	33	4	31
1	417466	0	33	4	33
1	418204	0	34	16	46
1	418123	0	33	2	19
1	419833	0	33	15	46
1	419995	0	34	12	31
1	417691	0	33	10	31
1	413587	0	33	11	34

1	409834	0	34	7	30
1	402670	0	33	7	33
1	393661	0	33	6	32
1	383716	1	34	5	33
1	370630	0	32	5	32
1	360154	0	33	2	30
1	353188	1	35	15	48
1	347428	0	32	14	31
1	342640	0	33	12	31
1	338860	0	34	9	31
1	335377	0	33	10	34
1	331282	0	33	8	31
1	328069	0	34	7	33
1	325657	0	33	6	32
1	323443	1	34	5	33
1	322579	0	33	3	31
1	322633	0	33	1	31
1	321589	0	34	0	33
1	321913	0	34	15	49
1	322399	1	33	11	29
1	321895	0	33	12	34
1	322426	0	34	9	31
1	322345	1	33	9	33
1	322246	1	33	7	31
1	322156	0	33	5	31
1	322264	0	33	5	33
1	322021	0	33	5	33
1	322210	0	34	1	30
1	322264	0	33	16	48
1	323263	1	34	0	18

1	322759	0	33	14	47
1	323056	0	33	12	31
1	323614	0	33	10	31
1	322633	0	34	9	33
1	321940	0	33	7	31
1	322039	0	33	7	33
1	321886	0	34	4	31
1	321751	0	33	6	35
1	321670	0	33	3	30
1	320878	0	34	1	32
1	320986	0	33	15	47
1	320779	0	33	15	33
1	321211	0	34	11	30
1	320806	0	33	12	34
1	320761	1	34	8	30
1	320581	0	33	7	32
1	320410	0	33	7	33
1	320518	0	33	6	32
1	319789	0	34	5	33
1	319330	0	33	3	31
1	317989	0	34	1	32
1	316909	0	33	14	46
1	316468	0	33	12	31
1	316171	0	33	12	33
1	316000	0	34	11	33
1	315928	0	33	8	30
1	316162	0	33	8	33
1	315676	0	34	7	33
1	315667	0	33	6	32
1	315271	0	34	5	33
1	315262	0	33	1	29

1	314803	0	33	1	33
1	314182	1	34	14	47
1	313462	0	33	12	31
1	313066	0	33	14	35
1	312454	0	33	11	30
1	312418	0	34	10	33
1	311752	0	33	8	31
1	311923	0	33	7	32
1	311905	0	34	5	32
1	311743	0	33	4	32
1	311617	0	33	4	33
1	311662	0	34	1	31
1	310978	0	33	15	47
1	310600	0	33	17	35

