DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
8672	94	15	93	124968	0
8700	94	15	94	125301	0
8742	109	31	125	125121	0

8803	94	31	94	124860	0
8878	109	16	94	124752	0
8872	94	15	93	125571	0
8932	94	15	94	124923	0
9009	109	31	125	125121	0
9037	94	33	96	125544	0
9095	96	31	94	125391	0
9175	110	15	94	125661	0
9235	93	16	94	125742	0
9312	110	31	125	125193	0

9370	93	32	94	125382	0
9399	94	31	93	125310	0
9408	110	15	94	124770	0
9468	93	16	94	125157	0
9496	94	16	94	124941	0
9506	109	32	125	125310	0
9565	94	31	93	125499	0
9492	94	31	94	125418	0
9538	112	16	97	125211	0
9598	94	15	93	125256	0

9627	95	15	95	125634	0
9704	109	31	125	125013	0
9663	94	31	94	124491	0
9724	94	31	94	125238	0
9733	109	16	94	125139	0
9758	94	19	97	125499	0
9758	97	16	94	125679	0
9767	109	32	125	125247	0
9694	94	31	93	124410	0
9588	94	31	94	125571	0
9629	109	16	94	125472	0

9691	94	16	94	125661	0
9598	141	31	156	126192	0
9526	62	31	62	126318	0
9602	110	15	94	125661	0
9663	94	16	95	126804	0
9741	110	31	125	125418	0
9767	94	31	94	126921	0
9843	109	16	94	127542	0
9905	94	15	93	126678	0

9982	112	32	129	126930	0
10043	94	31	93	127506	0
10120	110	15	94	128424	0
10180	93	16	94	127704	0
10257	110	31	125	128370	0
10185	97	31	97	127731	0
10163	109	16	94	128154	0
10223	94	16	94	128064	0
10183	94	15	93	127677	0
10263	112	31	128	128091	0

10157	93	32	94	127983	0
10234	110	15	93	127749	0
10261	94	15	94	127317	0
10335	109	31	125	126903	0
10262	94	32	95	125724	0
10339	110	16	94	124995	0
10367	94	15	93	125373	0
10393	93	16	94	124797	0
10436	110	0	94	124833	0
10396	94	31	125	125265	0

10455	157	31	157	124860	0
10435	47	16	32	125616	0
10496	94	15	93	124365	0
10491	95	16	96	124968	0
10567	109	32	125	125310	0
10627	94	32	94	124869	0
10704	110	15	93	125328	0
10763	93	16	94	124536	0
10824	94	16	94	124932	0

11037	547	34	565	124752	0
10739	34	31	31	124959	1
10687	15	47	31	125400	1
10869	16	62	31	125787	0
11496	94	31	63	124806	0
11486	156	0	125	124959	0
10869	49	16	65	124959	0
10961	126	15	125	124788	0
10809	15	32	32	125184	1
10525	16	47	31	123924	0

10257	266	33	252	124626	0
10122	64	0	31	124662	0
9918	63	0	63	124734	0
10166	47	15	62	124653	0
9955	156	16	157	124536	0
10019	31	16	31	124212	0
9987	235	0	219	124995	0
9568	47	15	62	124383	0
9699	31	15	31	124248	0
10213	15	32	32	124104	0

9293	313	32	313	124725	1
9175	16	48	32	124698	0
9924	48	26	26	123996	0
9683	26	32	32	125112	0
9294	344	31	343	125319	0
9359	31	31	31	124743	1
9408	16	47	32	124275	1
9123	15	63	31	125193	0
9037	282	31	250	124806	0
8418	47	15	31	124023	0
9082	31	16	32	124383	0

8520	204	0	188	125283	0
8370	16	15	31	124833	0
8457	187	16	188	124851	0
