DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
98	162	6	160	356124	0

85	254	21	269	354009	0
94	309	15	303	352677	0
90	64	18	67	352758	0
96	72	17	71	352335	0

97	367	17	367	352551	0
87	58	4	45	353190	0
104	150	16	162	353919	0
86	114	15	113	353460	0
129	77	11	73	354117	0
128	32	4	25	354054	0
77	217	15	228	356043	0
77	300	22	307	356781	0

61	150	14	142	356592	0
76	115	12	113	357096	0
79	69	16	73	357627	0
76	165	15	164	357771	0
119	76	9	70	358653	0
90	204	7	202	357843	0
117	226	8	227	357393	0

77	161	18	171	357042	0
112	68	23	73	358005	0
117	172	21	170	356781	0
80	162	17	158	357222	0
102	122	8	113	358473	0

83	548	8	548	359337	0
73	58	0	50	359166	0
74	300	15	315	362595	0
72	64	17	66	363990	0
79	275	0	258	365511	0

112	300	24	324	365619	0
117	271	13	260	364989	0
73	356	7	350	365493	0
143	104	17	114	365394	0
167	90	7	80	365529	0

90	122	3	118	366528	0
110	120	6	123	371811	0
123	48	4	46	374268	0
81	158	9	163	350265	0
100	52	24	67	344217	0
98	130	7	113	331140	0
104	107	12	112	314760	0
87	250	21	259	306201	0

104	116	17	112	305085	0
81	245	22	250	302160	0
99	50	15	43	302475	0
56	58	4	47	302808	0
105	116	25	137	302205	0
85	245	4	224	302754	0

92	208	17	221	302070	0
114	57	6	46	302718	0
116	34	26	54	302673	0
106	122	16	112	303384	0
119	80	8	72	303069	0
260	209	13	214	302871	0
174	46	12	45	303618	0
96	156	14	158	304032	0
72	109	18	113	304500	0
67	161	16	159	307047	0

82	251	5	240	307326	0
107	156	23	174	307146	0
92	253	15	245	305175	0
102	111	21	117	304563	0
79	75	12	66	303141	0

117	571	14	573	371811	0
83	66	14	66	365052	0
108	58	0	44	363414	0
88	248	16	264	355440	0
111	122	13	119	356340	0
90	113	15	115	356052	0

75	119	8	112	355674	0
108	133	13	138	356628	0
76	267	20	274	356313	0
87	345	22	347	357051	0

85	497	5	480	357078	0
82	165	5	165	356673	0
87	337	7	339	357051	0
87	141	4	138	357852	0

130	603	14	613	357546	0

97	600	20	606	358302	0

118	1054	10	1044	357987	0
76	159	10	159	358167	0

118	1774	4	1768	342417	0
87	202	6	204	321330	0
79	59	18	71	317991	0
118	207	18	207	312528	0
80	327	7	316	312528	0

70	990	13	996	313518	0

86	550	0	537	339051	0

111	558	7	565	396498	0
102	359	10	362	372873	0
105	168	6	164	370506	0
113	243	4	241	368814	0
101	54	20	70	367365	0

107	506	22	508	367032	0
71	164	4	146	368958	0
75	203	8	207	368904	0
87	248	8	248	366969	0

114	226	14	232	366564	0
124	42	22	50	365646	0
142	51	17	46	366501	0
116	75	13	71	366627	0
87	471	21	479	363603	0
97	77	14	70	363675	0
84	54	5	45	363243	0

84	132	13	140	363756	0
107	56	7	50	363648	0
96	124	17	134	363828	0
96	200	10	193	364467	0
119	57	22	69	364593	0
131	43	4	25	365169	0
120	123	19	138	363864	0
81	62	4	47	365205	0
106	58	12	66	364566	0
130	56	4	48	364161	0
156	61	12	69	364368	0

115	59	23	70	363747	0
125	43	5	25	364476	0
123	64	14	73	364179	0
107	117	18	121	364035	0
132	59	7	48	364593	0
81	149	20	162	365709	0
131	183	17	180	367311	0
120	123	4	110	367959	0
75	54	15	65	368301	0
130	189	13	187	368130	0

141	46	12	45	367860	0
170	61	21	70	368157	0
106	68	20	67	365817	0
84	178	6	164	373251	0
88	71	8	73	377490	0
123	69	9	70	378435	0
118	161	21	173	355116	0
119	34	12	25	351507	0
109	57	25	70	333093	0
118	77	15	67	324642	0
115	29	11	25	321600	0
108	161	5	155	316578	0

84	108	12	115	316263	0
107	56	4	48	316164	0
90	118	0	114	315930	0
86	61	10	71	315804	0
107	56	27	73	315885	0
69	161	4	138	315831	0
94	58	16	70	315507	0
101	107	21	112	314868	0
111	43	21	43	314724	0
60	150	6	135	313752	0

76	250	11	255	314445	0
82	106	15	110	315039	0
71	55	6	46	314616	0
69	164	4	162	312969	0
94	58	16	70	312618	0
87	360	23	367	314481	0
119	65	7	49	314382	0

85	66	13	72	314463	0
117	66	18	71	314733	0
103	152	9	143	315030	0
83	47	6	44	314436	0
68	53	0	47	314796	0
60	57	15	72	314859	0
105	112	16	113	314787	0
111	39	22	45	314697	0
78	102	16	96	314409	0
100	54	14	52	314103	0
78	211	25	222	315399	0
104	60	11	46	315453	0

90	52	8	49	314607	0
75	52	20	64	312636	0
103	262	14	256	358437	0
138	69	0	55	364593	0
143	38	11	49	367860	0
118	74	13	76	366852	0
104	53	8	48	367401	0
82	211	5	208	367878	0
76	62	15	72	369048	0
105	62	22	69	368607	0

100	162	21	161	379029	0
135	67	26	72	386256	0
142	40	11	25	393177	0
80	106	21	116	384285	0
75	162	16	157	363018	0
70	60	21	65	358833	0
73	70	23	72	356160	0
110	305	3	285	356151	0
74	64	11	72	354513	0

89	147	25	161	355791	0
111	222	10	207	355818	0
120	42	14	46	356007	0
115	62	20	68	355971	0
131	50	19	49	356709	0
157	60	4	45	356664	0
155	31	21	48	356088	0
89	66	6	51	357573	0
118	63	12	69	357015	0
117	32	3	23	357366	0
91	107	8	112	356439	0
123	67	4	63	357393	0

86	162	6	164	357042	0
105	185	8	187	358347	0
109	105	22	119	358374	0
85	110	4	92	358032	0
113	61	18	75	358761	0
124	177	24	183	358545	0
125	34	13	23	358149	0
98	106	20	113	358302	0
122	59	3	42	358140	0
78	58	15	70	358545	0
71	57	5	47	357978	0

125	354	7	356	360048	0
115	124	4	121	359922	0
86	70	21	87	359697	0
104	119	0	98	359040	0
100	261	15	276	357987	0

68	169	2	156	359301	0
210	176	6	180	359283	0
67	56	0	50	359265	0
93	59	9	68	360354	0
73	113	14	118	359742	0
104	131	15	132	361578	0
105	69	14	68	361020	0
115	43	17	46	361623	0
88	207	14	204	376590	0

105	82	21	89	387516	0
143	72	21	72	389919	0
160	51	18	48	393177	0
173	46	16	44	394176	0
173	35	4	23	393267	0
190	48	4	48	390603	0
117	61	10	67	379677	0
84	67	8	65	372963	0
109	158	5	155	332013	0
119	43	9	47	324012	0
154	68	12	71	318207	0
166	46	18	52	314733	0
172	72	16	70	308514	0
173	35	5	24	306192	0
167	61	11	67	305310	0
142	42	20	51	308217	0
137	27	16	23	310143	0
93	56	4	44	312987	0

109	317	17	330	312879	0
96	253	15	251	313824	0
76	48	9	42	313707	0
93	49	9	49	313626	0
77	117	7	115	311934	0
111	68	14	75	311493	0
109	32	4	22	311259	0
109	67	9	72	310098	0

106	62	19	72	310665	0
98	27	17	25	309351	0
135	70	16	69	309081	0
143	41	22	47	307740	0
87	77	13	68	307515	0
104	50	7	44	306975	0
105	34	0	27	307542	0
131	61	8	69	307866	0
140	41	15	48	308199	0
101	95	10	90	308784	0
59	57	0	47	307767	0
70	112	7	119	307497	0
102	66	12	71	307695	0
145	76	4	68	307200	0
110	31	18	45	307668	0
94	150	25	157	307920	0

114	55	16	46	307866	0
127	45	21	50	307641	0
161	68	17	64	308055	0
126	65	0	48	307227	0
65	105	12	117	307479	0
92	95	15	98	306300	0
110	84	22	91	305355	0
80	403	5	386	302835	0

106	127	15	137	305094	0
112	39	20	44	305238	0
107	62	27	69	305013	0
121	46	5	24	304986	0
341	453	12	460	305760	0
362	56	4	48	305193	0
260	99	18	113	305490	1
335	7	36	25	305247	0
340	138	11	113	305904	0
312	39	21	49	306147	0

356	176	6	161	306948	0
436	114	14	122	306075	0
407	71	15	72	307713	0
383	42	17	44	306381	1
528	12	28	23	306543	0
336	42	11	25	305949	0
305	36	17	42	305742	0
314	208	19	210	306048	0
299	52	15	48	305364	1
473	8	30	23	306156	0
241	67	7	44	304653	0
219	45	11	49	303789	1
663	11	21	21	305832	0
164	35	9	23	300540	0
88	57	21	69	300594	0
86	31	12	22	300450	0

79	60	0	48	301044	0
116	370	17	387	310080	0
88	106	24	113	354153	0
98	310	4	290	377382	0
85	119	0	115	370245	0

149	232	3	235	381540	0
162	46	5	48	385473	0
190	61	17	73	385617	0
164	41	23	47	383745	0
114	382	23	382	347781	0
123	43	4	24	347430	0
144	55	20	71	347214	0
117	40	6	26	347097	0
156	72	4	70	347133	0
115	26	0	22	346827	0
141	69	24	93	347268	0

161	43	5	24	346503	0
174	80	11	86	346611	1
214	7	25	21	346638	0
96	47	0	22	347178	0
87	358	20	378	349518	0
97	78	7	65	350940	0
118	54	4	51	350994	0
81	63	10	69	351291	0
135	87	13	90	351381	0

97	261	22	270	350472	0
83	120	16	114	350463	0
87	71	8	63	350724	0
82	61	14	67	350706	0
72	58	25	69	351111	0
101	162	17	154	350400	0
101	32	9	24	351030	0
83	250	4	245	352128	0
90	74	15	85	352668	0
111	55	5	45	352371	0

132	53	23	71	350733	0
76	111	7	95	352803	0
73	163	10	166	352983	0
71	64	12	66	353064	0
90	153	17	158	353244	0
85	61	23	67	352362	0
119	135	25	137	352974	0
117	32	18	25	352614	0
102	117	15	114	352092	0
94	59	22	66	351912	0

85	125	6	109	352965	0
137	84	10	88	351795	0
