DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
19	24	73	21	1082232	2
17	30	65	22	1082970	2
2	18	68	21	1076238	2
3	36	53	21	1073754	1
1	30	46	23	1080945	1
-2	30	37	21	1080675	0
12	48	10	21	1069938	0
9	30	1	21	1076076	0
12	36	7	42	1079118	0
8	30	20	43	1074654	0
10	35	7	22	1083546	0
7	30	20	43	1089468	0
3	30	13	23	1078047	0
0	29	4	20	1082826	0
3	36	10	42	1077201	0
-1	30	1	21	1076526	0
2	36	7	42	1081890	0

-1	30	20	43	1076697	0
12	48	18	46	1083771	0
10	30	10	22	1070946	0
12	36	17	43	1074177	0
8	30	8	21	1085643	0
4	29	21	42	1076436	0
7	36	7	22	1082385	0
2	30	19	42	1079667	0
6	36	4	21	1074942	0
3	30	17	43	1073151	0
-1	30	9	22	1083132	0
-4	30	21	42	1071909	0
-2	36	7	22	1080495	0
12	48	1	42	1079487	0
10	30	13	42	1078308	0
7	30	5	22	1078443	0
15	42	5	42	1084752	0
5	24	3	22	1077768	0
3	29	16	42	1070820	0
5	36	2	22	1081017	0
1	30	16	44	1081638	0
5	36	1	21	1079082	0
0	30	14	43	1082259	0
-3	30	6	22	1070388	0
12	48	1	43	1083411	0
8	30	14	43	1079955	0
11	36	20	42	1081440	0
8	30	11	21	1082187	0
10	36	17	42	1083906	0
8	30	9	22	1082538	0

4	30	20	41	1078335	0
1	30	15	25	1079397	0
4	36	21	42	1079712	0
1	30	13	22	1086732	0
2	36	19	42	1071891	0
-1	30	11	22	1083591	0
14	47	6	42	1077606	0
9	30	19	43	1086201	0
7	30	10	21	1080792	0
9	36	17	43	1076670	0
6	30	8	21	1077642	0
3	30	20	42	1079595	0
6	36	5	21	1081638	0
1	30	17	42	1086804	0
4	36	2	21	1083222	0
2	30	15	43	1080072	0
14	47	10	42	1074357	0
11	30	1	21	1075635	0
9	30	14	43	1080054	0
11	36	21	43	1074987	0
8	30	12	21	1085472	0
5	30	4	22	1077345	0
6	36	10	42	1078929	0
3	30	1	21	1079154	0
7	36	7	42	1075149	0
2	30	20	43	1075959	0
-1	30	12	22	1085679	0
-4	30	4	22	1079550	0
-2	36	10	42	1077516	0
14	48	4	42	1081674	0
10	30	16	42	1068876	0

6	30	8	22	1084554	0
9	36	14	42	1073439	0
6	30	5	21	1075410	0
8	36	12	43	1078236	0
5	30	5	23	1068345	0
2	30	17	42	1075779	0
4	36	2	21	1069425	0
1	30	14	42	1063512	0
-2	30	5	21	1073790	0
12	48	19	62	1071855	0
7	29	12	22	1075401	0
12	36	19	43	1082691	0
8	30	10	21	1070046	0
11	36	16	42	1080342	0
8	30	8	22	1082304	0
4	30	21	43	1072467	0
1	30	12	21	1079811	0
4	36	19	43	1082007	0
0	30	11	22	1073178	0
-4	30	2	21	1071747	0
0	36	9	43	1072800	0
-4	30	21	42	1078902	0
10	48	15	42	1072665	0
8	30	7	22	1076544	0
8	36	14	43	1067067	0
5	29	6	21	1082007	0
9	36	12	42	1076805	0
5	30	3	21	1074690	0
2	30	15	42	1078182	0
5	36	1	22	1076085	0

0	30	14	43	1076067	0
14	48	8	42	1076418	0
11	30	20	42	1077228	0
8	30	12	22	1079325	0
10	35	20	43	1075221	0
13	36	5	21	1076751	0
9	30	17	42	1070172	0
5	30	9	22	1083681	0
2	30	20	41	1081197	0
5	35	6	21	1082286	0
2	30	19	43	1081422	0
5	36	5	22	1082268	0
1	30	18	43	1074069	0
16	48	13	43	1090539	0
13	30	4	21	1074672	0
8	30	16	42	1082259	0
5	30	8	22	1080171	0
8	36	14	42	1076229	0
11	36	20	42	1079514	0
1	24	17	21	1076751	0
4	36	3	22	1072674	0
-1	30	16	43	1086498	0
3	36	2	22	1080540	0
0	30	14	42	1076328	0
-4	30	6	22	1081638	0
-1	36	13	43	1079649	0
8	42	14	43	1077885	0
9	36	21	43	1078641	0
6	29	13	21	1077534	0
9	36	20	43	1085022	0

5	30	12	22	1083726	0
2	30	4	22	1078362	0
5	36	9	41	1076805	0
0	29	2	22	1079712	0
-2	30	14	42	1086318	0
13	48	9	43	1084743	0
17	42	10	43	1069785	0
15	30	3	23	1085841	0
11	30	15	42	1072584	0
13	35	2	22	1081899	0
10	30	15	43	1089108	0
13	36	2	23	1080549	0
9	30	15	43	1077633	0
6	30	8	23	1080360	0
2	30	20	42	1089810	0
4	36	6	22	1075329	0
18	48	2	44	1079325	0
