DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
2380	46	3	42	339186	0
2392	46	19	62	339276	0
2359	34	6	21	339276	0

2390	63	6	63	339429	0
2410	55	12	61	339492	0
2350	40	13	41	339600	0
2366	49	5	41	339330	0
2367	35	11	41	339591	0
2381	46	7	42	339384	0
2353	39	8	40	339312	0
2337	52	18	62	339609	0
2211	40	19	41	339753	0
2133	88	14	83	339618	0
2112	47	9	42	339483	1
3220	6	24	21	338655	1
2304	18	27	21	339582	0
2284	47	1	21	339501	0
2122	71	11	81	339438	0
2023	35	17	41	339384	1
2269	12	26	21	339600	0
2260	58	10	42	339546	0
2063	71	0	61	339465	0
1949	51	10	61	339339	0
2194	12	18	20	339420	0
2218	57	2	41	339420	0

1824	73	11	82	339168	0
1808	51	2	42	339060	0
2054	12	11	21	339375	0
1957	36	16	41	339258	0
1811	55	3	42	338970	0
1743	64	1	62	338799	0
1749	40	2	41	338565	0
1865	16	7	21	339051	0
1727	29	19	41	338502	0
1754	94	8	83	338484	0
1772	51	20	63	338493	0
1740	35	6	21	338412	0
1720	47	20	61	338088	2
1927	5	36	21	338376	1
4233	6	51	21	338457	1
1639	41	30	20	338448	0
1480	41	10	21	338025	0
1516	69	3	62	338214	0
1528	45	19	61	338070	0
1539	45	16	42	338151	0
1546	40	17	41	338286	0
1493	46	12	41	338178	0
1350	58	16	62	338466	0
1352	35	2	21	338439	0

1362	44	19	61	338151	0
1246	50	11	42	338097	0
1219	39	13	41	338205	0
1231	46	9	42	338295	0
1244	47	4	42	337917	0
1120	42	3	41	338016	0
1138	51	14	62	338016	0
1172	67	10	63	337899	0
900	29	2	21	338403	0
924	57	7	62	338160	0
759	34	14	41	338502	0
753	62	14	62	338322	0
760	40	16	42	338250	0
659	33	4	21	338430	0
633	75	10	81	338574	0
570	35	16	41	339015	0
601	65	12	61	338682	0
507	39	13	40	338772	0
530	58	17	62	338754	0
543	46	13	42	338826	0
439	28	6	21	338925	0

470	65	3	62	338997	0
2322	18	6	21	338322	0
368	46	1	41	338997	0
315	47	17	63	339321	0
188	40	18	41	339510	0
200	45	14	41	339339	0
99	33	2	21	339384	0
113	47	18	63	339852	0
93	47	13	42	339672	0
100	40	13	40	339717	0
36	69	6	62	339636	0
64	64	4	62	339681	0
79	46	0	42	339546	0
43	97	5	102	339699	0
61	52	14	61	339600	0
39	44	11	41	339618	0
63	91	3	83	339609	0
98	69	15	81	339429	0
88	56	1	42	339348	0

45	90	13	102	339330	0
36	91	5	83	339573	0
42	306	7	308	339321	0
74	99	11	103	339069	0
63	56	17	62	338907	0
81	52	6	41	339141	0
76	61	6	61	339357	0
84	41	7	42	339177	0
50	132	18	143	338889	0

50	134	5	121	338862	0
54	138	11	144	339015	0
34	47	6	42	339033	0
59	90	19	103	339321	0
22	130	12	123	339780	0
28	40	13	41	339843	0
27	132	4	123	340176	0
44	50	15	61	340329	0
49	39	17	41	340086	0
35	52	6	41	340230	0
41	39	8	41	340248	0
52	46	4	42	340239	0
57	38	7	41	340005	0
41	50	19	62	340095	0

75	101	19	101	339744	0
70	94	8	83	339807	0
88	52	17	61	339591	0
33	45	12	40	339456	0
44	179	19	186	339384	0
64	51	10	42	339474	0
34	172	2	164	339222	0
43	41	3	42	339357	0
20	44	21	62	338934	0
38	51	12	42	338952	0
43	39	15	42	339357	0
54	45	11	41	339024	0
57	35	17	41	339186	0
43	86	13	82	338862	0

48	39	16	42	339060	0
57	175	6	165	338862	0
62	39	8	41	338565	0
42	45	4	41	338655	0
49	41	4	41	338790	0
57	43	2	41	338691	0
65	40	4	42	338610	0
72	41	4	41	338754	0
74	35	11	42	338655	0
62	55	17	61	338736	0
73	45	13	41	338826	0
79	39	15	41	338970	0
44	97	19	101	339087	0
56	45	16	42	338772	0
34	46	11	41	338997	0
53	52	20	61	339105	0
81	62	20	62	338835	0
82	35	6	21	339105	0
96	46	1	41	339069	0

69	40	3	42	339240	0
50	47	19	63	339456	0
67	51	10	42	339231	0
45	44	8	42	339339	0
27	49	20	61	339546	0
40	45	16	41	339420	0
62	56	1	41	339627	0
75	46	18	63	339357	0
99	57	3	42	339384	0
90	59	8	64	339357	0
105	48	2	42	339546	0
110	40	4	42	339213	0
119	40	5	41	339276	0
99	48	20	63	339447	0
80	46	15	41	339312	0
35	56	1	42	339213	0
50	49	14	62	339528	0
45	62	13	61	339456	0
62	50	4	41	339447	0
76	47	19	62	339411	0
61	52	8	41	339204	0

62	34	15	41	339069	0
46	84	13	82	338871	0
54	41	14	42	338979	0
54	34	1	21	338853	0
67	46	17	62	339132	0
62	29	9	21	338916	0
36	39	11	41	338889	0
60	57	16	62	339096	0
66	40	17	41	339510	0
66	34	4	21	339483	0
74	40	5	41	339303	0
97	57	9	61	339429	0
111	47	4	42	339438	0
146	69	17	82	339663	0
151	39	20	42	339573	0
172	55	6	41	339807	0
180	40	8	42	339636	0
184	38	10	40	339744	0
100	50	2	42	339789	0
98	29	14	41	339888	0
105	41	14	41	339735	0
122	52	3	41	339951	0

137	47	19	63	340149	0
139	35	5	21	340068	0
153	47	19	61	340212	0
165	45	16	42	340167	0
171	40	17	41	340167	0
203	66	13	62	340158	0
122	52	2	41	340734	0
134	46	18	62	340527	0
129	29	10	21	340617	0
150	53	19	62	340752	1
356	6	34	21	340194	0
155	34	21	21	340833	0
158	35	7	21	340671	0
159	34	15	42	340581	0
127	34	1	20	340347	0
134	41	1	41	340563	0
69	35	8	42	340608	0
47	44	5	41	340212	0
60	47	21	63	340365	0
68	41	1	21	340050	0
76	41	2	42	340320	0
83	40	2	40	339996	0
90	42	2	42	339996	0
105	48	17	63	340005	0
96	24	14	21	339771	0

109	47	9	42	339600	0
106	30	20	41	339420	0
90	51	10	41	339033	0
92	35	17	42	338358	0
100	40	18	41	337863	0
67	35	4	21	337359	0
85	51	14	61	337287	0
86	34	1	21	337089	0
104	52	11	62	337143	0
112	40	12	41	337350	0
123	45	9	42	337395	0
147	58	12	61	337242	0
160	45	9	42	337152	0
173	48	3	42	337431	0
173	33	10	40	337737	0
120	47	4	41	338925	0
126	39	5	40	339267	0
47	54	12	61	338610	0
65	52	2	42	338169	0
70	39	5	42	337341	0
47	44	1	40	335604	0
60	45	18	62	334416	0
44	51	8	41	331581	0

76	65	6	63	329385	0
82	40	6	40	328008	0
100	51	17	62	326235	0
102	35	3	21	324948	0
100	34	10	41	324255	0
89	53	20	63	325398	0
94	39	2	21	326208	0
100	40	4	42	327324	0
143	75	12	83	328773	0
89	46	8	42	331626	0
