DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
45	40	3	41	338870	0	52391	48004
46	33	4	34	339230	0	52391	48004
65	53	4	53	339473	0	52391	48004
55	23	4	23	339095	0	52390	48003
49	27	5	28	339293	0	52391	48004
39	24	3	22	339185	0	52390	48003
39	33	5	35	338978	0	52391	48004
47	41	4	40	339212	0	52391	48004
56	43	6	45	340202	0	52391	48004
49	26	4	24	339914	0	52390	48003
42	26	5	27	341282	0	52391	48004
53	45	6	46	342497	0	52391	48004
49	29	6	29	342785	0	52390	48003
42	26	4	24	344306	0	52391	48004
54	47	2	45	345197	0	52391	48004
48	27	4	29	345791	0	52390	48003

50	34	6	36	345782	0	52391	48004
57	42	6	42	346547	0	52391	48004
53	28	2	24	347339	0	52390	48003
54	34	1	33	348041	0	52391	48004
43	23	6	28	349013	0	52390	48003
45	36	4	34	348896	0	52391	48004
50	37	2	35	349328	0	52391	48004
40	25	6	29	349166	0	52390	48003
40	32	4	30	349310	0	52391	48004
45	38	5	39	348653	0	52391	48004
57	46	6	47	349445	0	52390	48003
53	29	6	29	349445	0	52389	48002
48	29	5	28	348923	0	52391	48004
41	26	2	23	349499	0	52390	48003
38	30	5	33	348563	0	52390	48003
46	41	5	41	348149	0	52391	48004
57	45	2	42	347852	0	52391	48004
54	30	1	29	347681	0	52390	48003
49	29	1	29	347537	0	52391	48004
41	25	6	30	346727	0	52390	48003
37	30	6	30	346718	0	52391	48004
51	46	1	41	346736	0	52391	48004
41	24	6	29	346142	0	52390	48003
36	28	1	23	346097	0	52391	48004
49	46	2	47	345953	0	52391	48004
41	27	2	27	346538	0	52390	48003
43	35	1	34	346313	0	52391	48004
51	40	5	44	346340	0	52391	48004
40	23	3	21	346169	0	52390	48003
34	28	4	29	346754	0	52391	48004

49	47	3	46	346214	0	52391	48004
58	44	5	46	346475	0	52391	48004
50	25	4	24	346799	0	52390	48003
56	38	6	40	346529	0	52391	48004
48	25	5	24	346349	0	52390	48003
44	30	4	29	346412	0	52391	48004
54	43	1	40	346664	0	52391	48004
45	25	5	29	346232	0	52390	48003
40	29	3	27	345953	0	52391	48004
55	47	2	46	346349	0	52390	48003
44	23	1	22	345791	0	52389	48002
39	29	5	33	346394	0	52391	48004
55	48	4	47	346259	0	52391	48004
43	23	2	21	345602	0	52390	48003
43	31	5	34	346277	0	52391	48004
55	46	3	44	345782	0	52391	48004
48	27	5	29	345476	0	52390	48003
43	29	5	29	345755	0	52390	48003
58	48	3	46	345746	0	52391	48004
48	23	2	22	345872	0	52390	48003
43	29	2	29	345809	0	52389	48002
56	45	2	45	345539	0	52391	48004
45	24	4	26	345602	0	52390	48003
41	28	6	30	345404	0	52389	48002
57	49	2	45	345674	0	52391	48004
50	27	1	26	345476	0	52390	48003
43	26	3	28	345467	0	52390	48003
59	49	6	52	345161	0	52391	48004
49	24	6	24	345269	0	52390	48003
45	30	5	29	345215	0	52391	48004

38	25	2	22	345611	0	52390	48003
36	32	4	34	345314	0	52391	48004
47	45	5	46	345458	0	52391	48004
58	43	1	39	345350	0	52391	48004
49	25	5	29	345818	0	52390	48003
45	29	4	28	345440	0	52389	48002
60	48	1	45	345017	0	52391	48004
54	28	3	30	345503	0	52390	48003
49	29	4	30	345386	0	52391	48004
44	28	3	27	345269	0	52390	48003
45	35	3	35	345260	0	52391	48004
48	37	1	35	344774	0	52391	48004
45	28	3	30	345548	0	52390	48003
45	34	2	33	344630	0	52391	48004
47	35	5	38	344810	0	52391	48004
39	25	2	22	344612	0	52390	48003
38	33	3	34	344945	0	52391	48004
44	39	2	38	345017	0	52391	48004
55	44	2	44	345062	0	52391	48004
48	28	3	29	345260	0	52390	48003
45	30	2	29	344459	0	52391	48004
60	47	6	51	345386	0	52390	48003
53	27	1	22	344810	0	52389	48002
48	28	2	29	345269	0	52391	48004
39	25	5	28	345179	0	52390	48003
41	35	4	34	345116	0	52391	48004
50	43	1	40	345701	0	52391	48004
42	24	5	28	344990	0	52390	48003
42	34	5	34	345692	0	52391	48004
49	41	3	39	345098	0	52391	48004

37	20	6	23	345368	0	52390	48003
33	30	1	25	345458	0	52391	48004
41	42	5	46	345611	0	52391	48004
54	46	5	46	345620	0	52390	48003
50	29	4	28	345593	0	52389	48002
50	33	6	35	345791	0	52391	48004
38	55	3	52	345233	1	52390	48003
74	2	7	6	345368	0	52388	48001
38	31	5	29	345539	0	52391	48004
49	44	3	42	345701	0	52390	48003
61	47	4	48	345125	0	52391	48004
55	26	2	24	345368	0	52389	48002
52	30	2	30	344936	0	52391	48004
42	25	6	29	344549	0	52390	48003
46	36	5	35	344450	0	52391	48004
55	42	4	41	345161	0	52391	48004
44	23	5	24	344675	0	52390	48003
48	37	3	35	344396	0	52390	48003
51	36	2	35	344261	0	52391	48004
41	25	5	28	344774	0	52390	48003
43	34	6	35	343919	0	52391	48004
49	39	1	34	344243	0	52391	48004
39	24	5	28	343901	0	52390	48003
39	33	1	29	343811	0	52391	48004
47	41	4	44	343892	0	52391	48004
73	60	0	56	344081	0	52391	48004
67	27	2	29	343829	0	52390	48003
61	28	4	30	343415	0	52391	48004
58	29	5	30	343478	0	52390	48003
56	32	3	30	343496	0	52391	48004

44	22	5	24	343073	0	52390	48003
38	28	1	24	342812	0	52391	48004
50	44	4	47	343046	0	52390	48003
44	27	1	24	343055	0	52389	48002
38	28	1	28	343154	0	52391	48004
52	47	6	52	343775	0	52391	48004
45	26	3	23	343073	0	52390	48003
38	27	4	28	343316	0	52391	48004
55	50	6	52	343118	0	52391	48004
44	22	2	18	343397	0	52390	48003
36	27	5	30	343055	0	52391	48004
62	57	5	57	343100	0	52390	48003
47	19	4	18	343010	0	52389	48002
