UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.58.28.425	4	26.973026973027	70.3552207792208	8481.91893420688	8409.5	0.699999988079071	0.4	0	1000
02.58.29.437	4	25.9481037924152	69.2379640718563	8602.01221146897	8455.71	0.699999988079071	0.45	0	1000
02.58.30.447	4	31.968031968032	87.3821538461539	8525.5949452371	8507.04	0.699999988079071	0.5000001	0	1000
02.58.31.469	4	30	82.068048	8549.207696387	8554.28	0.699999988079071	0.5500001	0	1000
02.58.32.478	4	27.972027972028	75.6157042957043	8599.4707343788	8578.4	0.699999988079071	0.6000001	0	1000
02.58.33.490	4	27.972027972028	75.8943536463536	8605.35382595006	8601.39	0.699999988079071	0.6500001	0	1000
02.58.34.501	4	27.972027972028	77.0465694305694	8632.96055742586	8635.5	0.699999988079071	0.7000001	0	1000
02.58.35.513	4	21.978021978022	61.4325674325674	8977.64086823396	8706.85	0.699999988079071	0.7500001	0	1000
02.58.36.524	4	25.974025974026	71.7251388611389	9284.29824548821	8831.31	0.699999988079071	0.8000001	0	1000
02.58.37.535	4	25.974025974026	71.0856263736264	9268.59630495626	8971.55	0.699999988079071	0.8500001	0	1000
02.58.38.546	4	22.977022977023	62.7586573426573	9358.79671546364	9132.71	0.699999988079071	0.9000002	0	1000
02.58.39.558	4	26.973026973027	71.912031968032	9421.11307001506	9294.31	0.699999988079071	0.95	0	1000
02.58.40.569	4	26.973026973027	72.0740859140859	8923.04080994315	9340.49	0.699999988079071	0.95	0	1000
02.58.41.579	4	26.973026973027	72.2966313686314	8225.01882159432	9179.8	0.699999988079071	0.95	0	1000
02.58.42.590	4	27.972027972028	75.5386693306693	7279.76468459838	8684.44	0.699999988079071	0.95	0	1000
02.58.43.610	4	22.977022977023	61.3007472527473	7015.22433897274	8134.48	0.699999988079071	0.95	0	1000
02.58.44.631	4	26.973026973027	73.1625734265734	6858.46537119045	7542.75	0.699999988079071	0.95	0	1000
02.58.45.653	4	26.973026973027	74.031032967033	3156.29957160509	6805.97	0.699999988079071	0.95	0	1000
02.58.46.673	4	10	27.561624	428.911401278755	6086.68	0.699999988079071	0.9	0	1000
02.58.47.694	4	0	0	152.473425091337	6011.67	0.699999988079071	0.85	0	1000
02.58.48.715	4	1.99600798403194	5.34967664670659	38.5726091342186	5862.74	0.699999988079071	0.8	0	1000
02.58.49.725	4	4.99500499500499	13.309978021978	30.3228116310525	5493.62	0.699999988079071	0.7499999	0	1000
02.58.50.735	4	5.99400599400599	15.7882837162837	58.3325142112205	5131.73	0.699999988079071	0.6999999	0	1000
02.58.51.745	4	5.99400599400599	16.442037962038	47.9467303699428	4703.41	0.699999988079071	0.6499999	0	1000
02.58.52.756	4	8.99100899100899	24.9028651348651	24.4343450941414	4066.98	0.699999988079071	0.5999999	0	1000
02.58.53.768	4	12	32.659632	47.1151686362869	3230.97	0.699999988079071	0.5499999	0	1000
02.58.54.778	4	11	30.02052	60.4795167107827	2409.44	0.699999988079071	0.4999999	0	1000
02.58.55.788	4	19	51.197928	35.8190324966923	1119.58	0.699999988079071	0.4499999	0	1000
02.58.56.799	4	10.989010989011	30.5536543456543	72.7962014645818	537.92	0.699999988079071	0.3999999	0	1000
02.58.57.809	4	16.983016983017	45.7988091908092	44.0007572304828	58.95	0.699999988079071	0.3499998	0	1000
02.58.58.820	4	12.987012987013	34.4291148851149	25.9566761827174	43.97	0.699999988079071	0.2999998	0	1000
02.58.59.831	4	24.975024975025	65.9645394605394	73.1772959133656	47.5	0.699999988079071	0.2499998	0	1000
02.59.00.841	4	21.978021978022	57.6843956043956	37.3411101902765	50.64	0.699999988079071	0.1999998	0	1000
02.59.01.852	4	23.976023976024	63.0575424575425	42.9985319810626	51.02	0.699999988079071	0.1499998	0	1000
02.59.02.862	4	23.976023976024	63.5964275724276	52.8051497333246	50.95	0.699999988079071	0.09999985	0	1000
02.59.03.873	4	29.940119760479	79.2189700598802	51.4499122771369	58.12	0.699999988079071	0.04999984	0	1000
02.59.04.884	4	26.973026973027	71.6126673326673	112.370123526732	69.21	0.699999988079071	0	0	1000
