UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.36.02.773	7	0	0	0	0	0.5	0	0	0
02.36.03.783	2	11.988011988012	51.2113486513487	793.68261098093	243.2	0.5	0	0	0
02.36.03.788	7	0	0	0	0	0.5	0	0	0
02.36.04.815	2	14.985014985015	64.1293426573427	1036.43079654863	403.04	0.5	0	0	0
02.36.04.820	7	0	0	0	0	0.5	0	0	0
02.36.05.830	2	15.984015984016	68.2192687312687	1262.39007897031	633.08	0.5	0	0	0
02.36.05.834	7	0	0	0	0	0.5	0	0	0
02.36.06.843	2	10.989010989011	47.0072727272727	1532.06678718649	767.26	0.5	0	0	0
02.36.06.847	7	0	0	0	0	0.5	0	0	0
02.36.07.858	2	15.984015984016	68.9007152847153	1832.76976827078	1048.55	0.5	0	0	0
02.36.07.862	7	0	0	0	0	0.5	0	0	0
02.36.08.873	2	19.98001998002	84.6662937062937	2069.42206360795	1367.68	0.5	0	0	0
02.36.08.878	7	0	0	0	0	0.5	0	0	0
02.36.09.887	2	10.9780439121756	44.3727425149701	2431.54533404649	1545.65	0.5	0	0	0
02.36.09.891	7	0	0	0	0	0.5	0	0	0
02.36.10.902	2	7.99200799200799	32.278993006993	2973.74520573056	1732.84	0.5	0	0	0
02.36.10.907	7	0	0	0	0	0.5	0	0	0
02.36.11.917	2	5.99400599400599	24.1999120879121	3390.46476883954	1876.59	0.5	0	0	0
02.36.11.921	7	0	0	0	0	0.5	0	0	0
02.36.12.932	2	9.99000999000999	40.3718121878122	3987.99459450082	2146.62	0.5	0	0	0
02.36.12.937	7	0	0	0	0	0.5	0	0	0
02.36.13.947	2	15.984015984016	64.3604715284715	4467.0201414366	2577.64	0.5	0	0	0
02.36.13.951	7	0	0	0	0	0.5	0	0	0
02.36.14.960	2	15.984015984016	62.2365794205794	4897.57952133287	3132.19	0.5	0	0	0
02.36.14.964	7	0	0	0	0	0.5	0	0	0
02.36.15.974	2	18.981018981019	61.4024295704296	5273.23828275635	3796.85	0.5	0	0	0
02.36.15.979	7	0	0	0	0	0.5	0	0	0
02.36.16.989	2	19.98001998002	54.0665094905095	5453.97748588398	4459.57	0.5	0	0	0
02.36.16.994	7	0	0	0	0	0.5	0	0	0
02.36.18.003	2	10.989010989011	28.4381058941059	5965.61082885053	4786.7	0.5	0	0	0
02.36.18.008	7	0	0	0	0	0.5	0	0	0
02.36.19.018	2	11.988011988012	31.2854745254745	6026.10927998751	5087.36	0.5	0	0	0
02.36.19.022	7	0	0	0	0	0.5	0	0	0
02.36.20.032	2	11.988011988012	31.2743976023976	6213.86574933593	5337.5	0.5	0	0	0
02.36.20.036	7	0	0	0	0	0.5	0	0	0
02.36.21.046	2	12.987012987013	33.952951048951	6385.01475411979	5578.77	0.5	0	0	0
02.36.21.052	7	0	0	0	0	0.5	0	0	0
02.36.22.062	2	10.989010989011	28.6979100899101	6654.68115954791	5773.77	0.5	0	0	0
02.36.22.067	7	0	0	0	0	0.5	0	0	0
02.36.23.076	2	13	33.833328	6818.99019545405	5994.87	0.5	0	0	0
02.36.23.080	7	0	0	0	0	0.5	0	0	0
02.36.24.092	2	19.9600798403194	52.1090059880239	6990.74589633007	6381.16	0.5	0	0	0
02.36.24.096	7	0	0	0	0	0.5	0	0	0
02.36.25.105	2	23.976023976024	62.5895784215784	7161.36400394875	6740.76	0.5	0	0	0
02.36.25.111	7	0	0	0	0	0.5	0	0	0
02.36.26.121	2	24	62.51688	7329.95225031269	7013.04	0.5	0	0	0
02.36.26.125	7	0	0	0	0	0.5	0	0	0
02.36.27.135	2	21.978021978022	57.016975024975	7594.98831890875	7220.65	0.5	0	0	0
02.36.27.139	7	0	0	0	0	0.5	0	0	0
02.36.28.151	2	23.976023976024	62.1313966033966	7813.61255291069	7374.58	0.5	0	0	0
02.36.28.156	7	0	0	0	0	0.5	0	0	0
02.36.29.166	2	25.974025974026	66.925018981019	7958.02949010748	7589.2	0.5	0	0	0
02.36.29.170	7	0	0	0	0	0.5	0	0	0
02.36.30.180	2	23.976023976024	61.6971668331668	8169.73507631177	7783.16	0.5	0	0	0
02.36.30.185	7	0	0	0	0	0.5	0	0	0
02.36.31.197	2	16.9660678642715	43.7995449101796	8261.57523626357	7930.15	0.5	0	0	0
02.36.31.201	7	0	0	0	0	0.5	0	0	0
02.36.32.210	2	12.987012987013	33.3326433566434	8481.89362490677	8043.1	0.5	0	0	0
02.36.32.215	7	0	0	0	0	0.5	0	0	0
02.36.33.224	2	15.984015984016	40.3018261738262	9433.6640735383	8180.05	0.5	0	0	0
02.36.33.229	7	0	0	0	0	0.5	0	0	0
02.36.34.240	2	0	0	9433.6640735383	8180.05	0.5	0.05	0	40
02.36.34.245	7	0	0	0	0	0.5	0	0	40
02.36.35.254	2	0	0	9433.6640735383	8180.05	0.5	0.1	0	40
02.36.35.259	7	0	0	0	0	0.5	0	0	40
02.36.36.270	2	0	0	9433.6640735383	8180.05	0.5	0.15	0	40
02.36.36.275	7	0	0	0	0	0.5	0	0	40
02.36.37.285	2	0	0	9433.6640735383	8180.05	0.5	0.2	0	40
02.36.37.291	7	0	0	0	0	0.5	0	0	40
02.36.38.300	2	0	0	9433.6640735383	8180.05	0.5	0.25	0	40
02.36.38.305	7	0	0	0	0	0.5	0	0	40
02.36.39.316	2	0	0	9433.6640735383	8180.05	0.5	0.3	0	40
02.36.39.321	7	0	0	0	0	0.5	0	0	40
02.36.40.330	2	0	0	9433.6640735383	8180.05	0.5	0.35	0	40
02.36.40.334	7	0	0	0	0	0.5	0	0	40
02.36.41.344	2	0	0	9433.6640735383	8180.05	0.5	0.4	0	40
02.36.41.350	7	0	0	0	0	0.5	0	0	40
02.36.42.358	2	0	0	9433.6640735383	8180.05	0.5	0.45	0	40
02.36.42.362	7	0	0	0	0	0.5	0	0	40
02.36.43.373	2	0	0	9433.6640735383	8180.05	0.5	0.5000001	0	40
02.36.43.377	7	0	0	0	0	0.5	0	0	40
02.36.44.386	2	0	0	9433.6640735383	8180.05	0.5	0.5500001	0	40
02.36.44.391	7	0	0	0	0	0.5	0	0	40
