DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
-7346	201	4	192	1285896	0
-7241	138	7	141	1286931	0
-7072	202	14	209	1285860	0

-6878	228	8	222	1286202	0
-6767	144	6	142	1286013	0
-6652	148	24	166	1286589	0
-6533	153	11	140	1284474	0
-6287	279	6	274	1286238	0
-6179	141	16	151	1288002	0

-6071	142	18	144	1287264	0
-5970	134	22	138	1285608	0
-5857	146	18	142	1287075	0
-5755	137	16	135	1286292	0
-5644	143	13	140	1286274	0
-5547	131	19	137	1286544	0
-5439	142	0	123	1286400	0
-5352	119	0	119	1286634	0

-5211	173	15	188	1288218	0
-5088	158	0	143	1286220	0
-4963	158	6	164	1287228	0
-4834	162	4	160	1286184	0
-4705	172	14	182	1286004	0
-4576	153	5	144	1287138	0

-4448	161	14	170	1287336	0
-4301	181	3	170	1286733	0
-4151	183	8	188	1287687	0
-4025	159	15	166	1287462	0
-3907	152	0	137	1287057	0
-3763	177	9	186	1286769	0

-3625	171	4	166	1287426	0
-3484	175	22	193	1286742	0
-3335	182	0	160	1285896	0
-3174	194	21	215	1286679	0
-3074	134	6	119	1286886	0
-2977	130	21	145	1287165	0

-2851	159	21	159	1286499	0
-2718	167	8	154	1286625	0
-2602	149	24	165	1286157	0
-2326	576	20	572	1285959	0

-2315	44	9	33	1286949	0
-2182	68	16	75	1287390	0
-2224	57	9	50	1286319	0
-1715	575	4	570	1286841	0
-1731	18	14	28	1286049	0
-1641	23	17	26	1286589	0
-1710	31	14	28	1286391	0

-1262	481	14	481	1286202	0
-1249	47	16	49	1286562	0
-1249	33	10	27	1286247	0
-1113	168	6	164	1287048	0
-730	417	5	416	1285635	0
-749	15	26	36	1286967	0
-746	36	15	25	1286994	0

-579	200	0	185	1287084	0
-175	437	17	454	1287291	0
-164	45	4	32	1286805	0
-171	27	6	29	1286742	0
-44	160	12	166	1287750	0

328	439	14	441	1286850	0
390	28	15	29	1286085	0
346	23	19	27	1286463	0
934	621	17	619	1286256	0

1332	465	14	462	1286877	0
1356	57	5	48	1286211	0
1569	147	20	162	1286778	0
1494	25	24	29	1286688	0

1906	479	5	460	1285707	0
1956	84	14	93	1286220	0
2156	132	25	143	1286634	0
2101	46	6	27	1287030	0
2585	550	17	561	1286076	0
2589	37	7	27	1286184	0
2690	36	0	29	1285995	0

2755	163	21	184	1287174	0
3090	402	0	381	1286463	0
3082	25	4	29	1287291	0
3192	44	8	48	1286481	0
3256	164	4	160	1286544	0

3492	302	8	306	1285941	0
3607	149	10	151	1286571	0
3716	42	16	48	1286112	0
3824	208	9	201	1286931	0
4064	307	7	305	1287345	0
4150	119	5	117	1286175	0
4255	38	18	51	1287048	0
4355	200	5	187	1286787	0
4638	350	4	349	1287138	0
4648	43	8	47	1286490	0
4800	87	9	88	1285914	0
4905	204	4	199	1286922	0

5152	313	22	331	1287075	0
5172	53	7	38	1286445	0
5317	78	18	89	1287003	0
5464	248	0	230	1287075	0
5673	276	21	297	1286886	0
5685	45	4	28	1287471	0
5824	72	6	74	1286634	0

6010	286	9	289	1286625	0
6225	282	13	286	1288542	0
6209	17	19	23	1290549	0
6359	84	5	70	1288902	0
6532	273	24	292	1289451	0
6598	133	4	113	1289298	0

6732	168	0	164	1289235	0
6856	56	13	69	1289838	0
7044	287	18	292	1289469	0
7052	76	13	71	1288992	0
7099	80	2	69	1289442	0
7311	145	18	161	1288830	0

7545	334	16	332	1289712	0
7565	87	0	71	1289712	0
7614	82	12	94	1290117	0
7887	206	4	198	1290027	0
8097	310	15	321	1288812	0
8117	87	21	93	1290135	0
8148	65	22	66	1289172	0

8354	139	17	134	1289586	0
8646	392	6	381	1289964	0
8650	71	11	76	1289982	0
8658	42	15	46	1289100	0
8878	152	22	159	1289262	0

9153	376	4	358	1288965	0
9144	56	0	52	1288623	0
9150	40	15	55	1287192	0
9377	161	13	159	1288641	0
9695	418	12	417	1287660	0
9654	25	14	27	1287219	0
9656	36	4	26	1287021	0

50023	300	23	319	1287750	0
50163	307	11	295	1285905	0
50161	31	6	26	1284717	0
50275	14	19	27	1285878	0
50375	133	24	138	1284537	0

50758	483	11	470	1285653	0
50703	11	24	24	1284267	1
50688	19	31	26	1282566	0
50875	121	17	107	1284735	0
50960	251	6	240	1282494	0
51227	201	8	203	1283106	0
51150	23	11	26	1283682	0
51307	90	15	94	1282197	0

51569	429	12	426	1283736	0
51674	138	11	137	1284699	0
51877	102	21	112	1283358	0
51894	52	20	51	1284312	0
52001	272	23	275	1284762	0
52110	143	4	124	1285581	0

52374	164	21	181	1285158	0
52384	44	8	31	1285554	0
52563	345	7	344	1286607	0
52669	141	9	143	1286319	0
52905	135	12	138	1284420	0
52889	17	23	28	1287210	0

53019	298	5	280	1286985	0
53146	160	13	168	1287165	0
53452	205	17	209	1285752	0
53527	108	0	91	1287579	0
53626	267	0	267	1287201	0
53712	117	0	117	1286841	0

53910	133	22	155	1287309	1
53958	14	35	27	1287462	0
54003	245	16	226	1285932	0
54126	157	15	156	1287228	0
54447	220	4	209	1287057	0
54438	25	7	28	1287858	0

54523	252	22	267	1287642	0
54686	197	15	190	1286643	0
54970	183	15	183	1287048	0
54961	23	18	26	1286652	0
55187	394	18	394	1287012	0

55338	184	18	184	1287057	0
55612	174	16	172	1287039	0
55610	32	10	26	1285626	0
55719	275	12	277	1286058	0
55837	152	4	144	1287111	0
56136	199	17	212	1286823	0
56141	39	4	26	1287534	0

56255	280	22	298	1286841	0
56323	101	23	102	1286958	0
56597	174	4	155	1286589	0
56590	26	4	26	1286733	0

