DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
26	16	2	18	267905	0	53728	48003
23	30	1	29	271595	0	53729	48004
34	44	2	45	275969	0	53729	48004
49	49	5	52	280982	0	53729	48004
39	23	4	22	287759	0	53728	48003
37	32	1	29	293627	0	53729	48004
48	45	1	45	297326	0	53729	48004
36	21	2	22	301610	0	53728	48003
35	31	1	30	306542	0	53729	48004
52	51	3	53	311465	0	53729	48004
37	18	2	17	317720	0	53728	48003
36	33	4	35	325154	0	53729	48004
52	49	5	50	332579	0	53729	48004
38	19	3	17	336944	0	53728	48003
36	32	5	34	338105	0	53729	48004
52	50	5	50	342245	0	53729	48004
43	24	5	24	346583	0	53728	48003
44	34	6	35	351200	0	53729	48004
57	47	5	46	354566	0	53729	48004
45	20	2	17	357338	0	53728	48003
52	40	1	39	359426	0	53729	48004
45	28	3	30	359948	0	53728	48003
54	42	5	44	358697	0	53729	48004
41	21	1	17	356699	0	53728	48003

43	35	5	39	355286	0	53729	48004
58	48	2	45	353297	0	53729	48004
44	19	6	23	353675	0	53728	48003
48	38	3	35	353126	0	53729	48004
62	46	2	45	352820	0	53729	48004
52	23	3	24	353045	0	53728	48003
52	34	4	35	353063	0	53729	48004
36	17	5	18	353684	0	53728	48003
40	37	1	33	354827	0	53729	48004
51	45	3	47	354188	0	53729	48004
52	35	2	34	351929	0	53728	48003
53	33	4	35	349805	0	53729	48004
62	44	5	45	347897	0	53728	48003
65	35	5	35	345350	0	53729	48004
53	21	1	17	343307	0	53728	48003
52	34	2	35	343334	0	53729	48004
41	21	4	23	345602	0	53728	48003
42	35	4	35	347519	0	53729	48004
52	43	2	41	347708	0	53729	48004
37	19	1	18	346583	0	53728	48003
48	44	2	45	343226	0	53729	48004
52	38	4	40	340031	0	53729	48004
44	25	2	23	337628	0	53728	48003
43	33	2	33	334811	0	53729	48004
59	49	4	51	331598	0	53729	48004
51	24	3	23	329312	0	53728	48003
61	45	4	46	327782	0	53729	48004
50	21	5	22	325595	0	53728	48003
52	35	5	35	325199	0	53729	48004
47	28	4	27	323525	0	53728	48003

44	31	2	29	322391	0	53729	48004
57	47	7	52	321284	0	53729	48004
52	27	3	23	319898	0	53728	48003
50	32	5	34	317702	0	53729	48004
37	20	3	18	314696	0	53728	48003
39	35	3	35	312221	0	53729	48004
39	35	2	34	309638	0	53729	48004
57	50	5	53	307487	0	53729	48004
55	32	2	29	303833	0	53728	48003
59	38	4	40	301862	0	53729	48004
42	15	1	12	298334	0	53728	48003
38	29	6	34	292412	0	53729	48004
49	46	6	46	286274	0	53729	48004
56	39	1	34	280136	0	53728	48003
56	33	3	35	274313	0	53729	48004
39	17	4	18	270254	0	53728	48003
29	24	2	22	266609	0	53729	48004
42	46	1	45	262361	0	53729	48004
