DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
41	10	27	21	176961	0
43	35	14	22	177429	1
15	6	29	21	177528	0
11	29	22	22	176898	0
25	47	18	43	178806	0
39	47	14	43	177186	1
12	6	28	20	177303	0
29	50	20	42	176979	0
28	33	9	22	177114	0
41	46	5	42	176682	0
28	20	6	21	177015	0
10	16	11	21	176763	0
22	45	7	41	176565	0
40	51	17	61	176394	0
23	17	21	21	176691	0
13	23	19	21	177060	0
26	46	14	41	176196	0
44	52	8	46	176664	0
22	11	19	22	175791	0
23	34	6	21	175467	0
30	42	6	42	174801	0
47	51	18	63	175908	1
26	11	28	21	175620	1
16	24	29	25	176691	0
26	42	8	21	175935	0
39	46	3	41	175638	0
11	6	19	22	176043	0

11	33	6	20	174846	0
26	48	19	61	175350	0
59	68	14	63	174342	1
39	12	23	21	175845	0
39	33	11	21	174684	1
16	11	21	21	174684	0
17	34	9	22	175008	0
30	46	6	43	175485	0
36	40	8	42	174711	0
13	11	18	21	174909	0
27	46	13	41	175998	0
25	33	2	22	175395	0
37	45	19	62	175872	1
17	12	28	21	174882	0
11	28	21	21	175215	0
23	45	18	42	175071	0
42	52	8	42	175566	0
20	12	17	21	175998	0
15	28	10	21	175224	0
28	46	5	41	175764	0
35	41	6	42	175332	0
13	11	16	21	175341	0
15	35	2	21	174882	0
26	46	1	45	175449	0
32	39	3	41	174684	0
10	11	13	21	173145	0
4	28	7	22	174414	0
23	52	15	60	174891	0
48	58	20	63	175179	1

28	14	27	21	174954	0
25	29	20	22	174477	0
33	41	20	41	173559	0
50	51	12	43	174765	1
22	5	28	21	175584	0
19	30	18	20	174756	0
36	51	9	42	175350	1
9	6	24	21	175107	0
11	35	10	21	175026	0
25	48	3	41	174090	0
31	39	6	42	174603	0
44	46	2	42	174954	0
16	6	16	20	174135	0
15	33	6	23	174279	0
28	46	2	42	174099	0
45	51	14	63	175080	1
24	12	24	22	174009	0
21	29	16	21	174495	0
31	44	13	41	175233	0
44	46	12	45	173991	1
16	6	27	21	174234	0
15	33	16	22	174873	0
28	45	13	42	174009	0
37	42	13	42	174549	1
15	12	22	21	173352	0
10	29	14	21	174729	0
30	52	4	42	175134	0
39	45	22	63	175062	1
18	13	34	25	175026	0
24	36	19	21	174828	0
25	35	5	21	174990	0

37	46	1	42	175278	0
15	11	11	21	175449	0
17	36	16	41	175359	0
23	39	18	41	175845	0
43	52	7	41	175755	1
14	5	24	22	176007	0
13	32	13	21	176457	0
21	41	13	41	176439	0
37	50	8	45	176889	1
10	6	24	22	175386	0
7	30	15	21	176934	0
21	48	9	42	177123	0
39	51	19	61	177582	1
16	10	31	22	176655	1
11	29	26	24	177141	0
24	47	20	41	177258	0
37	46	15	41	176466	1
10	7	30	22	178365	0
12	35	16	21	178005	0
26	46	11	41	177951	0
30	39	13	41	177780	0
44	47	9	43	176394	0
29	17	13	21	177726	0
24	29	6	22	177582	0
35	44	5	43	178248	0
48	46	1	42	177528	0
20	6	16	21	176907	0
19	32	5	21	177915	0
32	46	1	42	177708	0

45	47	17	63	177366	1
18	6	32	21	177627	0
27	42	15	25	178077	0
33	40	17	42	177375	0
46	47	11	41	177681	1
19	6	26	21	177204	0
19	34	14	22	178347	0
33	47	9	42	177240	0
40	39	11	41	176997	1
11	6	26	21	176277	0
13	35	11	20	176772	0
25	45	7	41	177141	0
37	46	2	41	176439	0
16	11	12	21	177744	0
23	40	14	42	176232	0
23	34	2	22	176763	0
43	53	15	66	176664	1
22	12	25	22	176115	1
11	23	24	22	175449	0
27	50	16	42	176259	0
36	41	16	41	176727	0
43	41	17	42	176187	1
16	6	33	22	176286	0
23	40	14	21	176412	0
34	45	11	42	175881	0
48	47	7	43	176331	1
20	5	23	21	175521	0
19	34	9	20	176457	0
39	53	19	63	174882	0
41	34	6	21	176232	0
17	11	16	21	174936	0

20	35	2	21	175989	0
34	47	1	46	175134	0
43	44	20	63	176502	1
17	6	35	21	176340	0
26	42	15	22	176403	0
27	35	1	21	175053	0
42	49	15	63	175773	1
22	12	25	22	176592	0
17	29	18	22	175962	0
29	45	15	42	176817	0
41	45	11	41	176718	1
12	5	27	21	176934	0
13	34	14	21	176574	0
42	62	15	63	175899	0
43	35	1	21	175953	0
16	6	16	21	175143	0
16	34	4	22	176160	0
24	42	7	45	176430	0
43	52	18	63	176502	1
16	6	33	21	176340	0
21	39	15	21	176295	0
27	39	17	41	176502	0
39	44	16	43	176232	1
15	11	26	21	176745	0
11	28	18	20	177393	0
21	43	16	41	176403	0
39	52	5	41	177051	0
18	12	14	21	177420	0
8	23	12	21	177564	0
24	51	3	42	177141	0

36	44	1	42	177897	0
15	12	10	21	177348	0
14	34	18	42	177645	0
24	42	18	42	177438	0
36	45	15	42	178050	0
42	41	16	42	178320	1
21	11	29	24	177879	0
20	32	19	22	178428	0
29	44	17	42	178563	0
47	52	7	42	178887	1
20	5	23	21	178707	0
21	35	10	22	179598	0
34	45	7	42	178671	0
42	41	8	42	180012	0
19	11	19	22	180903	0
27	41	19	41	179094	0
33	39	1	21	179184	0
51	52	12	63	179886	1
29	11	25	24	179193	1
20	24	22	21	179643	0
37	51	13	42	179553	0
49	46	9	42	180381	1
23	6	24	21	179850	0
18	30	15	21	179904	0
31	45	11	41	180003	0
43	45	9	43	180480	0
20	11	19	21	179229	0
19	33	8	22	179850	0
28	41	9	42	178833	0
39	45	6	42	178932	0

43	46	1	41	179706	0
24	5	16	20	180030	0
24	34	3	21	178617	0
41	50	14	61	179598	1
19	11	28	25	178824	0
15	30	19	21	179589	0
27	45	15	41	178752	0
43	49	7	41	178671	1
15	6	22	21	178860	0
12	30	13	21	178257	0
21	42	11	40	178284	0
37	50	3	42	178275	0
16	12	12	21	178113	0
12	29	5	22	178482	0
25	48	21	64	177240	0
36	44	18	41	177699	1
15	11	28	21	177618	1
7	27	26	25	177033	0
21	47	21	42	177834	0
33	45	17	41	176853	0
48	49	11	43	177537	1
20	5	27	21	177240	0
21	34	14	21	177069	0
36	49	6	41	176916	0
43	40	8	42	175944	1
17	6	23	21	176736	0
18	35	10	22	176718	0
28	43	13	46	176799	0
39	44	10	41	176070	0
16	11	20	21	177375	0
18	35	10	25	177555	0
30	45	6	41	177366	0
38	42	6	42	178113	0
17	12	16	22	176295	0
17	33	4	21	176700	0
28	46	19	61	177294	0
41	45	15	41	177870	1
19	11	25	21	176601	1
8	23	22	20	177681	0
33	58	6	42	177519	0
41	41	7	42	178302	1
13	6	22	21	178266	0
12	33	11	22	178095	0
24	44	8	41	176349	0
35	46	3	41	177897	0
14	11	13	21	178500	0
11	30	6	23	177384	0
23	46	1	41	179463	0
36	46	17	62	177465	1
15	12	27	22	178869	0
15	34	14	21	178752	0
21	39	17	42	179193	0
32	44	16	43	178761	0
48	51	7	42	180372	1
21	5	24	22	180525	0
29	41	4	21	181299	0
36	41	6	43	181533	0
14	11	15	20	182613	0
13	32	4	21	183981	0

64	86	2	84	185241	0
59	27	17	42	185889	0
44	18	20	21	187833	0
40	31	10	21	189012	1
13	6	24	20	192000	0
9	29	16	21	194223	0
23	48	10	42	196167	0
37	47	3	40	198237	0
23	18	6	21	201153	0
12	24	3	21	202620	0
26	46	20	63	204447	0
34	41	22	43	204798	0
47	47	15	40	205626	1
25	11	25	21	206202	0
25	33	14	22	208677	0
32	41	15	42	209955	0
44	45	13	43	213231	1
22	11	23	21	215688	0
19	32	12	21	219945	0
30	44	10	42	221934	0
44	46	7	43	224985	0
27	18	10	21	226416	0
24	30	3	23	227271	0
31	40	5	42	227109	0
43	46	1	42	225723	0
26	16	6	21	222717	0
17	24	4	22	217020	0
29	46	21	63	212529	0
40	44	20	43	208731	1
20	12	29	21	205203	0
23	37	12	20	204195	0

31	41	14	43	202683	0
50	52	3	41	202017	0
22	6	18	21	201180	0
25	36	3	21	201360	0
26	34	11	42	200199	0
44	52	1	42	198399	0
16	6	16	21	194574	0
18	35	2	21	190929	0
23	39	5	42	186708	0
41	51	17	63	183378	1
19	11	26	20	178554	0
20	34	14	22	176529	0
19	33	1	20	174369	0
33	47	16	62	170103	1
10	11	26	21	167385	0
13	35	13	22	165180	0
24	43	11	41	162912	0
34	45	8	42	160581	0
19	18	14	24	157809	0
11	24	12	22	156333	0
26	50	4	42	153669	0
40	47	18	61	153021	1
13	6	33	21	153345	0
14	35	19	21	153327	0
21	40	1	22	154182	0
38	50	13	62	155559	1
9	5	30	22	156783	0
13	36	15	21	158241	0
19	40	17	42	158502	0
35	50	7	40	157260	0

12	11	17	21	155694	0
8	28	10	21	154452	0
30	56	18	64	155217	0
32	35	4	21	154983	0
44	45	1	42	155280	0
21	11	12	22	155919	0
17	29	4	21	154758	0
30	46	1	43	156441	0
42	46	17	62	156423	0
26	17	22	22	158934	0
21	28	14	20	160077	0
27	40	16	42	159447	0
38	44	13	41	159663	1
15	10	25	22	158880	0
16	35	15	25	154362	0
29	46	11	42	147081	0
42	46	6	41	139233	0
25	17	10	21	131322	0
16	24	7	21	124590	0
24	41	8	42	118236	0
41	51	19	62	112863	1
14	6	33	20	109182	0
20	39	15	21	106581	0
27	41	16	42	104574	0
53	60	18	62	103638	1
27	6	32	20	102432	1
10	17	40	25	102108	0
25	48	13	21	101955	0
32	40	15	42	103197	1
